word,emotion
殲滅,sadness
公告,anticipation
攪擾,anger
攪擾,disgust
煩惱,anger
煩惱,disgust
廢除,sadness
不規則,fear
不規則,surprise
可回答的,trust
對抗,anger
對抗性的,anger
對抗性的,disgust
炭疽病,disgust
炭疽病,fear
炭疽病,sadness
敵基督,anger
敵基督,disgust
敵基督,fear
預期,anticipation
預料的,anticipation
解藥,anticipation
解藥,trust
抗真菌,trust
反感,anger
反感,disgust
防腐劑,trust
反社會的,anger
反社會的,disgust
反社會的,fear
反社會的,sadness
對立,anger
焦慮,anger
焦慮,anticipation
焦慮,fear
焦慮,sadness
急,anticipation
急,fear
阿帕奇,fear
麻木不仁,sadness
暮氣,sadness
蚜,disgust
歉然,trust
道歉,sadness
道歉,trust
使徒,trust
使徒的,trust
駭人聽聞的,disgust
駭人聽聞的,fear
幻影,fear
幻影,surprise
上訴,anticipation
闌尾炎,fear
闌尾炎,sadness
掌聲,joy
掌聲,surprise
掌聲,trust
申請人,anticipation
升值,joy
升值,trust
拘押,fear
顧慮,fear
憂慮,anticipation
憂慮,fear
學徒,trust
接近,anticipation
讚許,trust
批准,joy
批准,trust
仲裁者,trust
仲裁,anticipation
仲裁人,trust
考古學,anticipation
建築,trust
熱心,anticipation
熱心,joy
爭論,anger
論據,anger
論證,anger
參數,anger
乾旱,sadness
武器,anger
武器,fear
軍備,fear
武裝,anger
武裝,fear
盔甲,fear
盔甲,trust
裝甲,fear
軍械庫,trust
引起,anticipation
提審,anger
提審,fear
提審,sadness
到達,anticipation
傲慢,anger
傲慢,disgust
砷,disgust
砷,fear
砷,sadness
縱火,anger
縱火,fear
藝術,anticipation
藝術,joy
藝術,sadness
藝術,surprise
砲兵,fear
羞愧,disgust
羞愧,sadness
灰燼,sadness
ASP,fear
心願,anticipation
心願,joy
心願,surprise
心願,trust
立志,anticipation
立志,joy
有志,anticipation
有志,joy
有志,trust
攻擊,anger
攻擊,fear
攻擊,surprise
攻擊者,anger
攻擊者,fear
攻擊者,sadness
刺客,anger
刺客,fear
刺客,sadness
暗殺,anger
暗殺,fear
暗殺,sadness
突擊,anger
突擊,fear
部件,trust
斷言,trust
評定,surprise
評定,trust
估稅員,trust
混蛋,anger
混蛋,disgust
代理人,trust
助攻,trust
關聯,trust
協會,trust
保證,trust
無疑,trust
驚愕,joy
驚愕,surprise
走錯,fear
占星家,anticipation
天文學家,anticipation
避難所,fear
不對稱,disgust
動脈粥樣硬化,fear
動脈粥樣硬化,sadness
贖罪,anticipation
贖罪,joy
贖罪,trust
窮凶極惡,anger
窮凶極惡,disgust
暴行,anger
暴行,disgust
暴行,fear
暴行,sadness
痿,disgust
痿,fear
痿,sadness
進攻,anger
進攻,disgust
進攻,fear
進攻,sadness
進攻,surprise
可實現,anticipation
嘗試,anticipation
勤,anticipation
服務員,trust
細心,trust
衰減,sadness
表明,trust
認證,trust
律師,anger
律師,fear
律師,trust
拍賣,anticipation
聽眾,anticipation
核數師,fear
核數師,trust
姑媽,trust
吉祥,anticipation
吉祥,joy
簡樸的,fear
簡樸的,sadness
真實,joy
真實,trust
真偽,trust
作者,trust
權威性,trust
權威,trust
授權,trust
自動,trust
屍檢,disgust
屍檢,fear
屍檢,sadness
雪崩,fear
雪崩,sadness
雪崩,surprise
貪婪,anger
貪婪,disgust
復仇者,anger
規避,anger
規避,disgust
規避,fear
避免,fear
躲避,fear
等待,anticipation
獎,anticipation
獎,joy
獎,surprise
獎,trust
可怕,anger
可怕,disgust
可怕,fear
可怕,sadness
重倉股,disgust
公理,trust
不言自明的,trust
狒狒,disgust
寶寶,joy
保姆,trust
骨幹,anger
骨幹,trust
靠山,trust
向後,disgust
回水,sadness
菌,disgust
菌,fear
菌,sadness
壞,anger
壞,disgust
壞,fear
壞,sadness
徽章,trust
獾,anger
慘,sadness
惡,anger
惡,disgust
惡,fear
法警,fear
法警,trust
餌,fear
餌,trust
包,fear
選票,anticipation
選票,trust
香脂,anticipation
香脂,joy
誅戮,anger
誅戮,disgust
誅戮,fear
砰,anger
砰,disgust
砰,fear
砰,sadness
砰,surprise
香腸,anger
香腸,anticipation
香腸,fear
香腸,surprise
放逐,anger
放逐,disgust
放逐,fear
放逐,sadness
流放,anger
流放,disgust
流放,sadness
銀行,trust
銀行家,trust
破產者,fear
破產者,sadness
破產,anger
破產,disgust
破產,fear
破產,sadness
宴會,anticipation
宴會,joy
女妖,anger
女妖,disgust
女妖,fear
女妖,sadness
洗禮,joy
倒鉤,anger
野蠻人,fear
野蠻,anger
野蠻,disgust
野蠻,fear
BARF,disgust
討價還價,trust
吠,anger
荒蕪,sadness
壅,fear
屏障,anger
獨輪車,disgust
酒保,trust
物物交換,trust
基礎,trust
籃球,anticipation
籃球,joy
混蛋,sadness
堡壘,anger
營,anger
麵糊,anger
麵糊,fear
受虐,fear
受虐,sadness
電池,anger
戰鬥,anger
作戰,anger
作戰,fear
作戰,sadness
戰場,fear
刺刀,anger
刺刀,fear
海灘,joy
光束,joy
聚束,anticipation
聚束,joy
熊,anger
熊,fear
看空,anger
看空,fear
獸,anger
獸,fear
獸,disgust
跳動,anger
跳動,fear
跳動,sadness
美化,joy
美化,trust
美麗,joy
美女,joy
基岩,trust
蜜蜂,anger
蜜蜂,fear
啤酒,joy
幫扶,joy
幫扶,trust
求,sadness
乞丐,sadness
開始,anticipation
河馬,fear
相信,trust
信徒,trust
貶低,anger
貶低,disgust
貶低,fear
貶低,sadness
交戰的,anger
交戰的,fear
風箱,anger
帶,anger
帶,fear
恩人,trust
仁,joy
仁,trust
良性,joy
遺贈,trust
失去親人,sadness
喪親之痛,sadness
發狂的,anger
背叛,anger
背叛,disgust
背叛,sadness
背叛,surprise
辜負,anger
辜負,disgust
辜負,sadness
許配,anticipation
許配,joy
許配,trust
謹防,anticipation
謹防,fear
不知所措,fear
不知所措,surprise
困惑,fear
困惑,surprise
偏壓,anger
爭吵,disgust
兩年一次,anticipation
獨斷論者,anger
獨斷論者,disgust
獨斷論者,fear
拘泥,anger
拘泥,disgust
拘泥,fear
拘泥,sadness
膽汁,anger
膽汁,disgust
活檢,fear
樺木,anger
樺木,disgust
樺木,fear
分娩,anticipation
分娩,fear
分娩,joy
分娩,trust
生日,anticipation
生日,joy
生日,surprise
出生地,anger
婊子,anger
婊子,disgust
婊子,fear
婊子,sadness
痛,anger
痛,disgust
痛,sadness
苦味,anger
苦味,disgust
苦味,sadness
奇異的,surprise
勒索,anger
勒索,fear
黑,fear
黑,sadness
怪,anger
怪,disgust
毯,trust
褻瀆神明,anger
褻瀆神明,disgust
褻瀆的話,anger
爆破,anger
爆破,fear
爆破,surprise
明顯的,anger
明顯的,disgust
火焰,anger
蒼涼,sadness
流血的,disgust
流血的,fear
流血的,sadness
缺陷,anger
缺陷,disgust
缺陷,fear
缺陷,sadness
保佑,anticipation
保佑,joy
保佑,trust
幸福,joy
祝福,anticipation
祝福,joy
祝福,trust
祝福,surprise
枯萎病,disgust
枯萎病,fear
枯萎病,sadness
秕,disgust
秕,sadness
盲目的,anticipation
盲目的,fear
盲目的,surprise
盲目地,sadness
失明,sadness
福,joy
起泡,disgust
閃電戰,surprise
脹,disgust
BLOB,disgust
BLOB,fear
封鎖,anger
封鎖,fear
封鎖,sadness
流血,anger
流血,disgust
流血,fear
流血,sadness
流血,surprise
嗜血,anger
嗜血,disgust
嗜血,fear
血腥,anger
血腥,disgust
血腥,fear
血腥,sadness
盛開,anticipation
盛開,joy
盛開,trust
開花,joy
藍色,sadness
藍調,fear
藍調,sadness
錯誤,disgust
錯誤,sadness
板,anticipation
保鏢,trust
虛假,anger
虛假,disgust
熬,disgust
哄然,anger
哄然,anticipation
哄然,joy
炸彈,anger
炸彈,fear
炸彈,sadness
炸彈,surprise
轟擊,anger
轟擊,fear
轟炸,disgust
轟炸機,fear
轟炸機,sadness
富礦帶,joy
束縛,fear
束縛,sadness
獎金,anticipation
獎金,joy
獎金,surprise
自食其果,anticipation
自食其果,trust
無聊,sadness
困擾,anger
困擾,sadness
底部,sadness
萬丈,fear
賞金,anticipation
賞金,joy
賞金,trust
花束,joy
花束,trust
回合,anger
牛,disgust
腸子,disgust
拳擊,anger
麩,disgust
爭吵,fear
厚顏無恥,anger
打破,surprise
受賄,disgust
新娘,anticipation
新娘,joy
新娘,trust
新郎,anticipation
新郎,joy
新郎,trust
伴娘,joy
伴娘,trust
旅,fear
變亮,joy
變亮,surprise
變亮,trust
輝煌,anticipation
輝煌,joy
輝煌,trust
硫磺,anger
硫磺,fear
寬邊,anticipation
烤,anger
打破,fear
打破,sadness
破碎,anger
破碎,fear
破碎,sadness
妓院,disgust
哥哥,trust
手足情誼,trust
兄弟的,anticipation
兄弟的,joy
兄弟的,trust
挫傷,anticipation
首當其衝,anger
殘酷,anger
殘酷,fear
畜生,anger
畜生,fear
畜生,sadness
降壓,fear
降壓,surprise
夥伴,anticipation
夥伴,joy
夥伴,trust
預算,trust
自助餐,anger
竊聽器,disgust
竊聽器,fear
號角,anticipation
欺負,anger
欺負,fear
屁股,disgust
屁股,sadness
長號,anger
長號,disgust
掩體,fear
繁重,fear
繁重,sadness
官僚,trust
僚,disgust
竊賊,disgust
竊賊,fear
葬禮,anger
葬禮,fear
葬禮,sadness
隱藏,fear
隱藏,sadness
伯克,anger
伯克,disgust
伯克,fear
伯克,sadness
滑稽戲,surprise
焦,disgust
金庫,trust
埋葬,sadness
巴斯,joy
破獲,anger
破獲,fear
屠夫,anger
屠夫,disgust
屠夫,fear
男管家,trust
蜂鳴器,anticipation
蜂鳴器,fear
再見,anticipation
條例,trust
陰謀,fear
內閣,trust
電纜,surprise
雜音,anger
雜音,disgust
CAD,anger
CAD,disgust
屍體,disgust
屍體,fear
屍體,sadness
屍體,surprise
籠,sadness
災害,sadness
計算,anticipation
計算器,trust
小牛,joy
小牛,trust
電話,anticipation
電話,trust
偽裝,surprise
競選,anger
競選,fear
取消,sadness
癌症,anger
癌症,disgust
癌症,fear
癌症,sadness
坦率,anticipation
坦率,joy
坦率,surprise
坦率,trust
甘蔗,anger
甘蔗,fear
潰瘍,anger
潰瘍,disgust
食人族,disgust
食人族,fear
自相殘殺,disgust
大砲,trust
帽,anticipation
帽,trust
著迷,anticipation
著迷,joy
著迷,surprise
著迷,trust
俘虜,fear
俘虜,sadness
囚禁,sadness
捕捉者,fear
胴體,disgust
胴體,fear
胴體,sadness
癌,fear
癌,sadness
心肌病,fear
心肌病,sadness
事業,anticipation
疏忽,anger
疏忽,disgust
管理人,trust
齲齒,disgust
大屠殺,anger
大屠殺,disgust
大屠殺,fear
大屠殺,sadness
大屠殺,surprise
肉食,fear
頌歌,joy
頌歌,trust
盒式磁帶,fear
案件,fear
案件,sadness
現金,anger
現金,anticipation
現金,fear
現金,joy
現金,trust
出納員,trust
棺材,fear
棺材,sadness
受害者,anger
受害者,fear
受害者,sadness
白內障,anticipation
白內障,fear
白內障,sadness
災難,anger
災難,disgust
災難,fear
災難,sadness
災難,surprise
抓住,surprise
教義問答,disgust
大教堂,joy
大教堂,trust
警告,anger
警告,anticipation
警示,fear
謹慎,anticipation
謹慎,fear
謹慎,trust
著名,anticipation
著名,joy
慶祝,anticipation
慶祝,joy
慶典,anticipation
慶典,joy
慶典,surprise
慶典,trust
名人,anger
名人,anticipation
名人,disgust
名人,joy
名人,surprise
名人,trust
天上,anticipation
天上,joy
水泥,anticipation
水泥,trust
公墓,fear
公墓,sadness
審查,anger
審查,disgust
審查,fear
審查,trust
中央,trust
儀式,joy
儀式,surprise
證明,trust
塞斯,disgust
糠,anger
糠,fear
懊惱,disgust
懊惱,sadness
主席,trust
女主席,trust
挑戰,anger
挑戰,fear
冠軍,anticipation
冠軍,joy
冠軍,trust
機會,surprise
校長,trust
更改,fear
多變,anticipation
多變,surprise
唄,anger
唄,anticipation
唄,joy
唄,surprise
混沌,anger
混沌,fear
混沌,sadness
混亂的,anger
牧師,trust
收費,fear
收費,sadness
慈善,anticipation
慈善,joy
慈善,trust
慈善機構,joy
迷住了,joy
圖表,trust
裂口,fear
貞潔,anticipation
貞潔,trust
作弊,anger
作弊,disgust
清單,trust
歡呼,anticipation
歡呼,joy
歡呼,surprise
歡呼,trust
快樂,joy
快樂,surprise
快樂,anticipation
快樂,trust
化學家,trust
珍視,anticipation
珍視,joy
珍視,surprise
珍視,trust
強辯,anticipation
強辯,surprise
強辯,trust
雞,fear
兒童,anticipation
兒童,joy
童年,joy
嵌合體,fear
嵌合體,surprise
嘰嘰喳喳,joy
巧克力,anticipation
巧克力,joy
巧克力,trust
唱詩班,joy
唱詩班,trust
嗆,anger
嗆,sadness
霍亂,disgust
霍亂,fear
霍亂,sadness
合唱隊的,joy
慢性,sadness
編年史,trust
暗笑,anticipation
暗笑,joy
暗笑,surprise
暗笑,trust
教會,anticipation
教會,joy
教會,trust
文明,trust
文明,joy
索賠,anger
索賠,disgust
叫囂,anger
叫囂,anticipation
叫囂,disgust
叫囂,surprise
氏族,trust
拍,anticipation
拍,joy
拍,trust
衝突,anger
衝突,fear
經,joy
爪,anger
爪,fear
清潔,joy
清潔,trust
淨空,trust
劈開,fear
懸崖,fear
高潮,anticipation
高潮,joy
高潮,surprise
高潮,trust
時鐘,anticipation
親近,joy
親近,trust
關閉,anticipation
關閉,joy
關閉,sadness
烏雲密布,sadness
雲量,fear
多雲的,sadness
小丑,anticipation
小丑,joy
小丑,surprise
線索,anticipation
笨拙,disgust
教練,trust
合併,trust
哄,trust
眼鏡蛇,fear
可卡因,sadness
脅迫,anger
脅迫,disgust
脅迫,fear
強迫,anger
強迫,disgust
強迫,fear
強迫,sadness
共存,trust
切實,trust
凝聚,trust
凝聚力,trust
巧合,surprise
寒冷,anger
寒冷,disgust
寒冷,fear
寒冷,sadness
合作者,trust
坍方,disgust
坍方,fear
坍方,sadness
抵押,trust
統,trust
碰撞,anger
共謀,anger
共謀,disgust
共謀,fear
共謀,sadness
陸軍上校,trust
昏迷,fear
昏迷,sadness
昏睡的,fear
昏睡的,sadness
戰鬥,fear
好鬥,anger
好鬥,fear
安慰,anticipation
安慰,joy
安慰,trust
未來,anticipation
司令官,trust
司令,trust
紀念,anticipation
紀念,joy
紀念,sadness
紀念活動,anticipation
紀念活動,joy
值得稱道,joy
值得稱道,trust
商業,trust
佣金,trust
拘押,sadness
提交,trust
委員會,trust
準將,trust
平凡,anticipation
平凡,trust
聯邦,trust
騷動,anger
通信,trust
通訊,trust
交往,joy
交往,trust
共產主義,anger
共產主義,fear
共產主義,sadness
緊湊,trust
伴侶,joy
伴侶,trust
羅盤,trust
同情,fear
補償,anticipation
補償,joy
補償,surprise
補償,trust
權限,trust
能力,trust
勝任,trust
競爭,anticipation
抱怨,anger
抱怨,sadness
補充,anticipation
補充,joy
補充,surprise
補充,trust
完成,anticipation
合規,trust
複雜,anger
堆肥,disgust
壓縮,anger
審計長,trust
義務,anger
同志,trust
暗,anticipation
暗,fear
暗,surprise
隱蔽,anger
隱蔽,anticipation
隱蔽,fear
關心,fear
關心,sadness
調解,joy
調解,trust
和睦,trust
和諧,trust
震動,anger
震動,sadness
譴責,anger
非難,anger
非難,anticipation
非難,disgust
非難,fear
非難,sadness
屈尊,anger
屈尊,disgust
屈尊,sadness
慰問,sadness
幫兇,trust
承認,trust
自白書,anticipation
自白書,fear
自白書,sadness
自白書,surprise
自白,fear
自白,trust
信任,trust
置信度,fear
置信度,joy
置信度,trust
信心,joy
信心,trust
機密,trust
局限,anger
局限,fear
局限,sadness
受限,anger
受限,disgust
受限,fear
受限,sadness
坐月子,anger
坐月子,fear
坐月子,sadness
沒收,anger
沒收,sadness
燹,anger
燹,fear
衝突,sadness
一致性,trust
面對,anger
混亂,anger
混亂,fear
集團,trust
祝賀,joy
集合,trust
國會,disgust
國會,trust
眾議員,trust
一致,trust
推測,anticipation
變戲法,anticipation
變戲法,surprise
結締組織,trust
行家,joy
行家,trust
征服,anger
征服,fear
良心,trust
有良心,trust
奉獻,anticipation
奉獻,joy
奉獻,sadness
奉獻,trust
結果,anticipation
保護,anticipation
保護,trust
周到,trust
安慰,sadness
配偶,trust
同謀,anger
同謀,anticipation
同謀,disgust
同謀,fear
合謀,fear
警官,trust
恆常,trust
不變,trust
經常,trust
驚愕,anger
驚愕,fear
便秘,disgust
構成,trust
壓抑,fear
約束,anger
約束,fear
約束,sadness
領事,trust
請教,trust
傳染性,anticipation
傳染性,disgust
傳染性,fear
傳染性的,disgust
傳染性的,fear
污染,disgust
污染,fear
污染,sadness
鄙視,anger
鄙視,disgust
鄙視,fear
可鄙,anger
可鄙,disgust
輕視,anger
內容,joy
內容,trust
爭議,anger
爭議,disgust
爭議,fear
隊伍,anticipation
延續,anticipation
繼續,anticipation
繼續,trust
禁品,anger
禁品,disgust
禁品,fear
頂撞,anger
貢獻者,trust
爭論的,anger
修道院,trust
收斂,anticipation
樓宇買賣,trust
定罪,anger
定罪,disgust
定罪,fear
定罪,sadness
說服,anticipation
說服,trust
使人信服,trust
雞舍,anger
雞舍,disgust
合作,trust
合作社,trust
警察,fear
警察,trust
山寨,anger
山寨,disgust
加冕,joy
加冕,trust
公司,trust
正確性,trust
對應,anticipation
證實,trust
佐證,trust
腐蝕性的,fear
腐敗,anger
腐敗,disgust
腐敗,fear
腐敗,sadness
大都會,trust
長椅,sadness
咳嗽,disgust
評議會,anticipation
評議會,trust
法律顧問,trust
顧問,anger
顧問,fear
計數,trust
倒數,anticipation
農村人,trust
縣,trust
政變,anger
政變,surprise
勇敢,fear
信使,trust
法庭,anger
法庭,anticipation
法庭,fear
求愛,anticipation
求愛,joy
求愛,trust
拱,anticipation
拱,disgust
拱,fear
拱,joy
盟約,trust
蓋,trust
懦夫,disgust
懦夫,fear
懦夫,sadness
怯懦,fear
膽小,fear
怕羞,fear
郊狼,fear
倔,anger
破解,anger
破解,fear
搖籃,anticipation
搖籃,joy
搖籃,trust
抽筋,anticipation
胡思亂想的,anger
擲骰子,disgust
擲骰子,anticipation
緊急,fear
緊急,sadness
緊急,surprise
渴望,anticipation
癮,anticipation
爬行,disgust
瘋狂,anger
瘋狂,fear
瘋,anger
瘋,fear
瘋,sadness
奶油,anticipation
奶油,joy
奶油,surprise
創建,joy
生物,disgust
生物,fear
憑據,trust
可信性,trust
可信的,trust
信用,trust
爬行,anticipation
火葬,sadness
漸強,anticipation
漸強,joy
漸強,surprise
漸強,trust
船員,trust
犯罪,anger
刑事,anger
刑事,disgust
刑事,fear
犯罪,disgust
犯罪,fear
低三下四,disgust
低三下四,fear
低三下四,sadness
削弱,fear
削弱,sadness
跛,sadness
脆,trust
批評,anger
批評,sadness
批評,disgust
批評,fear
小動物,disgust
鱷魚,fear
交叉,anger
交叉,fear
交叉,sadness
蹲伏,fear
加冕,anticipation
加冕,surprise
關鍵,trust
受難,anger
受難,disgust
受難,fear
受難,sadness
原油,disgust
殘忍,anger
殘忍,disgust
殘忍,fear
殘忍,sadness
殘酷,disgust
殘酷,sadness
搖搖欲墜,sadness
緊縮,anger
運動,anger
運動,fear
碎,anger
碎,disgust
碎,fear
碎,sadness
破碎,disgust
硬皮,disgust
哭,sadness
哭了,sadness
隱窩,fear
隱窩,sadness
立方體,trust
烏龜,disgust
偎,joy
偎,trust
球桿,anticipation
烹飪,trust
禮拜,fear
培育,anticipation
培育,trust
笨重,sadness
拔罐,disgust
拔罐,fear
拔罐,sadness
CUR,anger
CUR,disgust
CUR,fear
固化,trust
好奇心,anticipation
好奇心,surprise
咒罵,anger
咒罵,disgust
倔強,anger
保管人,trust
保管,trust
切割機,fear
殺手,anger
殺手,fear
切割,anger
切割,disgust
切割,fear
切割,sadness
氰化物,fear
氣旋,fear
氣旋,surprise
囊腫,fear
囊腫,sadness
囊性,disgust
巨細胞病毒,sadness
涉足,anger
涉足,disgust
守護進程,anger
守護進程,disgust
守護進程,fear
守護進程,sadness
守護進程,surprise
愚蠢的,disgust
匕首,fear
日常,anticipation
損傷,anger
損傷,disgust
損傷,sadness
賠償,sadness
貴婦人,anger
貴婦人,disgust
貴婦人,trust
該死的,anger
該死的,disgust
舞蹈,joy
舞蹈,trust
花花公子,disgust
危險,fear
危險,sadness
敢,anticipation
敢,trust
黑暗,sadness
變暗,fear
變暗,sadness
黑暗,fear
黑暗,anger
寵兒,joy
寵兒,trust
鏢,fear
虛線,anger
虛線,fear
虛線,sadness
卑鄙,anger
卑鄙,disgust
卑鄙,fear
女兒,joy
黎明,anticipation
黎明,joy
黎明,surprise
黎明,trust
執事,trust
致命,anger
致命,disgust
致命,fear
致命,sadness
合同,anticipation
合同,joy
合同,surprise
合同,trust
交易,trust
死亡,anger
死亡,anticipation
死亡,disgust
死亡,fear
死亡,sadness
死亡,surprise
崩潰,fear
崩潰,sadness
放蕩,disgust
放蕩,fear
債券,anticipation
廢墟,disgust
債務,sadness
衰變,fear
衰變,sadness
腐,disgust
腐,sadness
死者,sadness
謊言,anger
謊言,disgust
謊言,fear
謊言,sadness
謊言,surprise
狡詐,disgust
狡詐,sadness
欺騙,anger
欺騙,disgust
欺騙,sadness
被騙,anger
欺騙,trust
分解,disgust
分解,sadness
分解,fear
誹謗,anger
契據,trust
誹謗,disgust
誹謗,fear
誹謗的,anger
默認,disgust
默認,fear
默認,sadness
打敗,sadness
保衛,fear
被告,sadness
辯護,trust
辯護人,trust
防禦,anger
防禦,anticipation
防禦,fear
手無寸鐵,fear
手無寸鐵,sadness
尊重,trust
蔑視,anger
蔑視,disgust
蔑視,fear
目中無人,anger
明確,trust
放氣,anger
放氣,sadness
放氣,fear
變形,disgust
變形,sadness
畸形,disgust
畸形,fear
畸形,sadness
騙取,anger
騙取,disgust
停業,sadness
違抗,anger
違抗,fear
違抗,sadness
違抗,surprise
簡,anger
簡,disgust
簡,sadness
降級,disgust
降解,disgust
降解,fear
降解,sadness
延遲,anger
延遲,disgust
延遲,fear
延遲,sadness
代表,trust
有害,anger
有害,disgust
有害,fear
美味的,joy
喜,anticipation
喜,joy
欣喜的,anticipation
欣喜的,joy
欣喜的,surprise
愉快,anticipation
愉快,joy
愉快,trust
拖欠的,anger
拖欠的,disgust
發狂的,sadness
譫妄,disgust
譫妄,sadness
救出,anticipation
救出,joy
救出,trust
交貨,anticipation
洪水,fear
洪水,sadness
洪水,surprise
妄想,anger
妄想,fear
妄想,sadness
需求,anger
發狂,fear
癡呆,fear
癡呆,sadness
讓位,fear
讓位,sadness
拆除,anger
拆除,sadness
惡魔,anger
惡魔,disgust
惡魔,fear
惡魔,sadness
惡魔的,anger
惡魔的,disgust
惡魔的,fear
惡魔的,sadness
示範,joy
示範,sadness
士氣低落,fear
士氣低落,sadness
否認,sadness
聲討,anger
聲討,disgust
牙科,fear
解約,anger
解約,disgust
解約,fear
拒絕,anger
否認,anticipation
離開,anticipation
離開,sadness
依靠,anticipation
依靠,trust
依賴,fear
依賴,sadness
依賴的,trust
可悲,anger
可悲,disgust
可悲,fear
可悲,sadness
痛惜,anger
痛惜,disgust
痛惜,sadness
驅逐出境,fear
驅逐出境,sadness
墮落,anger
墮落,anticipation
墮落,disgust
墮落,fear
墮落,sadness
貶值,anger
貶值,disgust
貶值,fear
貶值,sadness
折舊,fear
壓抑,sadness
鬱悶,anger
鬱悶,fear
鬱悶,sadness
壓抑,disgust
蕭條,sadness
抑鬱,sadness
剝奪,anger
剝奪,disgust
剝奪,fear
剝奪,sadness
深度,trust
副,trust
發瘋,anger
發瘋,disgust
發瘋,fear
愚弄,anger
愚弄,disgust
皮膚科醫生,trust
減損,anger
減損,disgust
減損,fear
