word,emotion
užsienietis,disgust
užsienietis,fear
atsikratyti,anger
atsikratyti,disgust
pašalintas,sadness
atsiskyrimas,anger
atsiskyrimas,disgust
atsiskyrimas,fear
atsiskyrimas,sadness
gyvas,anticipation
gyvas,joy
gyvas,trust
tvirtinimas,anger
ištikimybė,trust
aljansas,trust
sąjungininkas,trust
Allure,anticipation
Allure,joy
Allure,surprise
aloha,anticipation
aloha,joy
pasikeitimas,anger
stebinti,surprise
nuostabiai,joy
nuostabiai,surprise
ambasadorius,trust
ambicija,anticipation
ambicija,joy
ambicija,trust
greitosios pagalbos automobilis,fear
greitosios pagalbos automobilis,trust
pasala,anger
pasala,fear
pasala,surprise
amen,joy
amen,trust
draugiškas,joy
amoniakas,disgust
amnestija,joy
amortizacija,trust
amfetaminai,disgust
linksmintis,joy
linksma,joy
pramogos,joy
juokinga,joy
Anaconda,disgust
Anaconda,fear
analitikas,anticipation
analitikas,trust
anarchizmas,anger
anarchizmas,fear
anarchistas,anger
anarchistas,fear
anarchija,anger
anarchija,fear
Anathema,anger
Anathema,disgust
Anathema,fear
Anathema,sadness
protėviai,trust
tvirtinimas,sadness
angelas,anticipation
angelas,joy
angelas,surprise
angelas,trust
angeliškas,joy
angeliškas,trust
pyktis,anger
angina,fear
žvejyba,anticipation
piktas,anger
piktas,disgust
sielvartas,anger
sielvartas,fear
sielvartas,sadness
animacinis,joy
priešiškumas,anger
priešiškumas,disgust
priešiškumas,fear
priešiškumas,sadness
animusas,anger
sunaikinti,anger
sunaikinti,fear
sunaikintas,anger
sunaikintas,fear
sunaikintas,sadness
sunaikinimas,anger
sunaikinimas,fear
sunaikinimas,sadness
skelbimas,anticipation
erzina,anger
erzina,disgust
panaikinimas,sadness
anomalija,fear
anomalija,surprise
antagonizmas,anger
antagonistas,anger
antagonistinis,anger
antagonistinis,disgust
Siurbimas,disgust
Siurbimas,fear
Siurbimas,sadness
antikristas,anger
antikristas,disgust
antikristas,fear
numatymas,anticipation
laukiama,anticipation
priešnuodis,anticipation
priešnuodis,trust
priešgrybeliniai,trust
antipatija,anger
antipatija,disgust
antiseptikas,trust
antisocialas,anger
antisocialas,disgust
antisocialas,fear
antisocialas,sadness
antitezė,anger
nerimas,anger
nerimas,anticipation
nerimas,fear
nerimas,sadness
apache,fear
apatiškas,sadness
apatija,sadness
aphid,disgust
Apologetic,trust
Atsiprašau,sadness
Atsiprašau,trust
apaštalas,trust
apaštališkas,trust
baisus,disgust
baisus,fear
pasirodymas,fear
pasirodymas,surprise
skundas,anticipation
apendicitas,fear
apendicitas,sadness
plojimai,joy
plojimai,surprise
plojimai,trust
pareiškėjas,anticipation
dėkingi,joy
dėkingi,trust
sulaikyti,fear
susirūpinimą,fear
nerimauja,anticipation
nerimauja,fear
mokinys,trust
artėja,anticipation
aprobavimas,trust
patvirtinti,joy
arbitras,trust
arbitražas,anticipation
archeologija,anticipation
architektūra,trust
karštas,anticipation
karštas,joy
ginčytis,anger
argumentas,anger
argumentavimas,anger
argumentai,anger
sausas,sadness
ginkluote,anger
ginkluote,fear
ginkluotosios,anger
ginkluotosios,fear
šarvai,fear
šarvai,trust
šarvuotos,fear
ginkluote,trust
pakelti,anticipation
kaltinimas,fear
kaltinimas,sadness
Atvykimas,anticipation
atvykti,anticipation
arogantiškas,anger
arogantiškas,disgust
arsenas,disgust
arsenas,fear
arsenas,sadness
padegimas,anger
padegimas,fear
menas,anticipation
menas,joy
menas,sadness
menas,surprise
artilerija,fear
sugėdintas,disgust
sugėdintas,sadness
pelenai,sadness
asp,fear
aspiracija,anticipation
aspiracija,joy
aspiracija,surprise
aspiracija,trust
aspira,anticipation
aspira,joy
siekiantis,anticipation
siekiantis,joy
siekiantis,trust
užmušti,anger
užmušti,fear
užmušti,surprise
užpuolikas,anger
užpuolikas,fear
užpuolikas,sadness
Assassin,anger
Assassin,fear
Assassin,sadness
nužudyti,anger
nužudyti,fear
nužudymas,anger
nužudymas,fear
nužudymas,sadness
puolimas,anger
puolimas,fear
surinkimas,trust
teigdamas,trust
vertinimas,surprise
vertinimas,trust
vertintojas,trust
asilas,anger
asilas,disgust
perėmėjas,trust
padėti,trust
bendradarbis,trust
asociacija,trust
garantija,trust
įsitikinkite,trust
patikėta,trust
tikrai,trust
nuostaba,joy
nuostaba,surprise
klaidinga,fear
astrologas,anticipation
astronomas,anticipation
prieglobstis,fear
asimetrija,disgust
aterosklerozė,fear
aterosklerozė,sadness
Atonas,anticipation
Atonas,joy
Atonas,trust
žiaurus,anger
žiaurus,disgust
žiaurumas,anger
žiaurumas,disgust
žiaurumas,fear
žiaurumas,sadness
atrofija,disgust
atrofija,fear
atrofija,sadness
ataka,anger
ataka,fear
puola,anger
puola,disgust
puola,fear
puola,sadness
puola,surprise
pasiekiamas,anticipation
bandymas,anticipation
lankomumas,anticipation
palydovas,trust
dėmesingas,trust
silpninimas,sadness
atestacija,trust
advokatas,fear
aukcione,anticipation
auditorija,anticipation
auditorius,fear
auditorius,trust
teta,trust
palankus,anticipation
palankus,joy
austere,fear
austere,sadness
autentiškas,joy
autentiškas,trust
autentifikavimas,trust
autentiškumas,trust
autorius,trust
autoritetingas,trust
institucija,trust
leidimas,trust
leisti,trust
automatinis,trust
autopsija,disgust
autopsija,fear
autopsija,sadness
lavina,fear
lavina,sadness
lavina,surprise
avarija,anger
avarija,disgust
keršytojas,anger
nepasitenkinimas,anger
nepasitenkinimas,disgust
nepasitenkinimas,fear
vengti,fear
vengimas,fear
išvengti,fear
laukti,anticipation
baisus,anger
baisus,sadness
nepatogumas,disgust
aksioma,trust
aksiomatinis,trust
babuonas,disgust
kūdikis,joy
Auklė,trust
pagrindas,anger
pagrindas,trust
rėmėjas,trust
atgal,disgust
užtvankos,sadness
bakterijos,disgust
bakterijos,fear
bakterijos,sadness
blogai,anger
blogai,disgust
blogai,fear
blogai,sadness
ženklelis,trust
barberis,anger
blogybė,anger
blogybė,disgust
blogybė,fear
antstolis,fear
antstolis,trust
masalas,fear
masalas,trust
ritinys,fear
balsavimas,anticipation
balsavimas,trust
balzamas,anticipation
balzamas,joy
buna,anger
buna,disgust
buna,fear
sprogti,anger
sprogti,disgust
sprogti,fear
sprogti,sadness
sprogti,surprise
bangeris,anger
bangeris,anticipation
bangeris,fear
bangeris,surprise
pašalinti,anger
pašalinti,disgust
pašalinti,fear
pašalinti,sadness
ištremtas,anger
ištremtas,fear
ištremtas,sadness
išvedimas,anger
išvedimas,disgust
išvedimas,sadness
bankas,trust
bankininkas,trust
bankrotas,fear
bankrotas,sadness
bankrotas,anger
bankrotas,disgust
banketą,anticipation
banketą,joy
banshee,anger
banshee,disgust
banshee,fear
banshee,sadness
krikštas,joy
barb,anger
barbaras,fear
barbariškas,anger
barbariškas,disgust
barbariškas,fear
barf,disgust
derėtis,trust
žievė,anger
nevaisingas,sadness
barikadas,fear
barjeras,anger
barrow,disgust
barmenas,trust
mainai,trust
bazė,trust
krepšinis,anticipation
krepšinis,joy
bastard,disgust
bastard,sadness
bastionas,anger
batalionas,anger
tešlą,anger
tešlą,fear
sumuštas,fear
sumuštas,sadness
baterija,anger
mūšis,anger
kovojo,anger
kovojo,fear
kovojo,sadness
mūšio laukas,fear
bajonetas,anger
bajonetas,fear
papludimys,joy
spindulys,joy
spinduliuojantis,anticipation
spinduliuojantis,joy
turėti,anger
turėti,fear
lydekas,anger
lydekas,fear
žvėris,anger
žvėris,fear
plakimas,anger
plakimas,fear
plakimas,sadness
grožis,joy
grožis,trust
grazus,joy
pagražinti,joy
bičių,anger
bičių,fear
alus,joy
drauge,joy
drauge,trust
prašau,sadness
elgeta,sadness
prasidėjo,anticipation
behemothas,fear
tikėjo,trust
tikintis,trust
nuraminti,anger
nuraminti,disgust
nuraminti,fear
nuraminti,sadness
karingasis,anger
karingasis,fear
silfonas,anger
diržas,anger
diržas,fear
geradarys,trust
geranoriškumas,joy
geranoriškumas,trust
gerybingas,joy
užklausa,trust
prarasta,sadness
praradimas,sadness
Berserk,anger
žvėris,disgust
išduoti,anger
išduoti,disgust
išduoti,sadness
išduoti,surprise
išdavystė,anger
išdavystė,disgust
išdavystė,sadness
susituokęs,anticipation
susituokęs,joy
susituokęs,trust
saugotis,anticipation
saugotis,fear
sumišimas,fear
sumišimas,surprise
šališkumas,anger
siaubti,anger
siaubti,disgust
bienalė,anticipation
fanatas,anger
fanatas,disgust
fanatas,fear
fantazuoti,anger
fantazuoti,disgust
fantazuoti,fear
fantazuoti,sadness
tulžis,anger
tulžis,disgust
biopsija,fear
beržas,anger
beržas,disgust
beržas,fear
Gimdymas,anticipation
Gimdymas,fear
Gimdymas,joy
Gimdymas,trust
gimtadienis,anticipation
gimtadienis,joy
gimtadienis,surprise
gimimo vieta,anger
kalė,anger
kalė,disgust
kalė,fear
kalė,sadness
kartaus,anger
kartaus,disgust
kartaus,sadness
kartumas,anger
kartumas,disgust
kartumas,sadness
keistas,surprise
šantažas,anger
šantažas,fear
juodumas,fear
juodumas,sadness
kaltinti,anger
kaltinti,disgust
antklodė,trust
šventvagiškas,anger
šventvagiškas,disgust
šventvagystė,anger
sprogimas,anger
sprogimas,fear
sprogimas,surprise
akivaizdus,anger
akivaizdus,disgust
blaze,anger
nuobodus,sadness
kraujavimas,disgust
kraujavimas,fear
kraujavimas,sadness
trūkumas,anger
trūkumas,disgust
trūkumas,fear
trūkumas,sadness
palaiminti,anticipation
palaiminti,joy
palaiminti,trust
palaimintas,joy
palaiminimas,anticipation
palaiminimas,joy
palaiminimas,trust
palaiminimai,anticipation
palaiminimai,joy
palaiminimai,surprise
palaiminimai,trust
purvinas,disgust
purvinas,fear
purvinas,sadness
blighted,disgust
blighted,sadness
sargybinis aklas,anticipation
sargybinis aklas,fear
sargybinis aklas,surprise
aklai,sadness
aklumas,sadness
palaima,joy
palaimingas,joy
lizdinė plokštelė,disgust
Blitz,surprise
išpūstas,disgust
BLOB,disgust
BLOB,fear
blokada,anger
blokada,fear
blokada,sadness
kraujo praliejimas,anger
kraujo praliejimas,disgust
kraujo praliejimas,fear
kraujo praliejimas,sadness
kraujo praliejimas,surprise
kraujo įsivertinimas,anger
kraujo įsivertinimas,disgust
kraujo įsivertinimas,fear
kruvinas,anger
kruvinas,disgust
kruvinas,fear
kruvinas,sadness
žydi,anticipation
žydi,joy
žydi,trust
žiedas,joy
mėlynas,sadness
bliuzas,fear
bliuzas,sadness
klaida,disgust
klaida,sadness
lenta,anticipation
sargybinis,trust
fiktyvus,anger
fiktyvus,disgust
virti,disgust
audringas,anger
audringas,anticipation
audringas,joy
bomba,anger
bomba,fear
bomba,sadness
bomba,surprise
bombarduoti,anger
bombarduoti,fear
bombardavimas,anger
bombardavimas,fear
bombardavo,disgust
bombonešis,fear
bombonešis,sadness
bonanza,joy
vergija,fear
vergija,sadness
premija,anticipation
premija,joy
premija,surprise
bumerangas,anticipation
bumerangas,trust
nuobodulys,sadness
grisus,anger
grisus,sadness
apačioje,sadness
be dūmų,fear
puikus,anticipation
puikus,joy
lazda,anticipation
lazda,joy
lazda,trust
puokštė,joy
puokštė,trust
bout,anger
galvijai,disgust
žarnynas,disgust
boksas,anger
sėlenos,disgust
sumušimas,anger
sumušimas,disgust
sumušimas,fear
bjaurus,anger
pertrauka,surprise
kyšininkavimas,disgust
vestuvės,anticipation
vestuvės,joy
vestuvės,trust
nuotaka,anticipation
nuotaka,joy
nuotaka,trust
jaunikis,anticipation
jaunikis,joy
jaunikis,trust
pamergė,joy
pamergė,trust
brigada,fear
ryškesni,joy
ryškesni,surprise
ryškesni,trust
puikus,trust
siera,anger
siera,fear
palydovas,anticipation
broil,anger
sumušė,fear
sumušė,sadness
bordelis,disgust
brolis,trust
brolija,trust
broliai,anticipation
broliai,joy
broliai,trust
mėlynė,anticipation
smūgis,anger
brutalus,anger
brutalus,fear
brutalumas,anger
brutalumas,fear
brute,anger
brute,fear
brute,sadness
Buck,fear
Buck,surprise
bičiulis,anticipation
bičiulis,joy
bičiulis,trust
biudžetas,trust
bufetas,anger
klaida,fear
bugle,anticipation
patyčias,anger
patyčias,fear
Bum,disgust
Bum,sadness
bummeris,anger
bummeris,disgust
bunkeris,fear
našta,fear
našta,sadness
biurokratija,trust
biurokratas,disgust
įsilaužimas,disgust
įsilaužimas,fear
laidojimas,anger
laidojimas,fear
laidojimas,sadness
palaidotas,fear
palaidotas,sadness
burke,anger
burke,disgust
burke,fear
burke,sadness
Burlesque,surprise
sudegęs,disgust
stipendija,trust
palaidoti,sadness
autobusas,joy
busted,anger
busted,fear
mėsininkas,anger
mėsininkas,disgust
mėsininkas,fear
butleris,trust
Buzz,anticipation
Buzz,fear
Ate,anticipation
įstatymas,trust
cabal,fear
kabinetas,trust
kabelis,surprise
kakofonija,anger
kakofonija,disgust
Cad,anger
Cad,disgust
Cadaver,disgust
Cadaver,fear
Cadaver,sadness
Cadaver,surprise
narvas,sadness
apskaičiavimas,anticipation
skaičiuotuvas,trust
veršelis,joy
veršelis,trust
skambučiai,anticipation
skambučiai,trust
kamufliažas,surprise
kampanijas,anger
kampanijas,fear
atšaukti,sadness
vėžys,anger
vėžys,disgust
vėžys,fear
vėžys,sadness
atviras,anticipation
atviras,joy
atviras,surprise
atviras,trust
nendrės,anger
nendrės,fear
atbaidyti,anger
atbaidyti,disgust
kanibalas,disgust
kanibalas,fear
kanibalizmas,disgust
kanonai,trust
dangtelis,anticipation
dangtelis,trust
patraukti,anticipation
patraukti,joy
patraukti,surprise
patraukti,trust
nelaisvėje,fear
nelaisvėje,sadness
captor,fear
skerdena,disgust
skerdena,fear
skerdena,sadness
karcinoma,fear
karcinoma,sadness
kardiomiopatija,fear
kardiomiopatija,sadness
karjera,anticipation
nerūpestingumas,anger
nerūpestingumas,disgust
prižiūrėtojas,trust
kariesas,disgust
skerdynės,anger
skerdynės,disgust
skerdynės,fear
skerdynės,sadness
skerdynės,surprise
mėsėdis,fear
carol,joy
carol,trust
kasetė,fear
atvejis,fear
atvejis,sadness
pinigai,anger
pinigai,anticipation
pinigai,fear
pinigai,joy
pinigai,trust
kasa,trust
karstas,fear
karstas,sadness
nelaimingas atsitikimas,anger
nelaimingas atsitikimas,fear
nelaimingas atsitikimas,sadness
katarakta,anticipation
katarakta,fear
katarakta,sadness
katastrofa,anger
katastrofa,disgust
katastrofa,fear
katastrofa,sadness
katastrofa,surprise
gaudyti,surprise
katekizmas,disgust
katedra,joy
katedra,trust
atsargiai,anger
atsargiai,anticipation
atsargiai,fear
atsargus,anticipation
atsargus,fear
atsargus,trust
švenčiamas,anticipation
švenčiamas,joy
šventė,anticipation
šventė,joy
šventė,surprise
šventė,trust
garsenybė,anger
garsenybė,anticipation
garsenybė,disgust
garsenybė,joy
garsenybė,surprise
garsenybė,trust
dangus,anticipation
dangus,joy
cementas,anticipation
cementas,trust
kapinės,fear
kapinės,sadness
cenzūra,anger
cenzūra,disgust
cenzūra,fear
cenzūra,trust
centras,trust
ceremonija,joy
ceremonija,surprise
patvirtinu,trust
cess,disgust
pelagai,anger
pelagai,fear
chagrin,disgust
chagrin,sadness
pirmininkas,trust
pirmininkė,trust
iššūkis,anger
iššūkis,fear
čempionas,anticipation
čempionas,joy
čempionas,trust
tikimybė,surprise
kancleris,trust
keisti,fear
kintamas,anticipation
kintamas,surprise
skanduoti,anger
skanduoti,anticipation
skanduoti,joy
skanduoti,surprise
chaosas,anger
chaosas,fear
chaosas,sadness
chaotiškas,anger
kapelionas,trust
apmokestinamas,fear
apmokestinamas,sadness
labdaros,anticipation
labdaros,joy
labdaros,trust
labdara,joy
susižavėjo,joy
diagrama,trust
tresmė,fear
lvalumas,anticipation
lvalumas,trust
kontrolinis sąrašas,trust
nudžiuginti,anticipation
nudžiuginti,joy
nudžiuginti,surprise
nudžiuginti,trust
linksmas,joy
linksmas,surprise
linksmas,anticipation
linksmas,trust
chemikas,trust
puoselėti,anticipation
puoselėti,joy
puoselėti,surprise
puoselėti,trust
chicane,anticipation
chicane,surprise
chicane,trust
vištiena,fear
vaikas,anticipation
vaikas,joy
vaikystę,joy
chimera,fear
chimera,surprise
chirp,joy
šokoladas,anticipation
šokoladas,joy
šokoladas,trust
choras,joy
choras,trust
užspringti,anger
užspringti,sadness
cholera,disgust
cholera,fear
cholera,sadness
lėtinis,sadness
kronika,trust
siautėti,anticipation
siautėti,joy
siautėti,surprise
siautėti,trust
bažnyčia,anticipation
bažnyčia,joy
bažnyčia,trust
civilizacija,trust
civilizuotas,joy
civilizuotas,trust
ieškovas,anger
ieškovas,disgust
šoktelėti,anger
šoktelėti,anticipation
šoktelėti,disgust
šoktelėti,surprise
klanas,trust
ploti,anticipation
ploti,joy
ploti,trust
susidūrimas,anger
susidūrimas,fear
klasika,joy
kiškis,anger
kiškis,fear
švarus,joy
švarus,trust
klirensas,trust
atsikratyti,fear
klerikas,trust
uolos,fear
kulminacija,anticipation
kulminacija,joy
kulminacija,surprise
kulminacija,trust
laikrodis,anticipation
artimas,joy
uždarymas,anticipation
uždarymas,joy
uždarymas,sadness
debesuota,sadness
debesuotumas,fear
Debesuota,sadness
klounas,anticipation
klounas,joy
klounas,surprise
raktas,anticipation
gremėzdiškas,disgust
treneris,trust
susijungia,trust
prisiminti,trust
kobra,fear
kokainas,sadness
priversti,anger
priversti,disgust
priversti,fear
prievarta,anger
prievarta,disgust
prievarta,fear
prievarta,sadness
kartu egzistuoja,trust
kartu egzistuojantis,trust
karstą,fear
karstą,sadness
įtikinamai,trust
sanglauda,trust
darni,trust
sutapimas,surprise
šaltis,anger
šaltis,disgust
šaltis,fear
šaltis,sadness
žlugti,disgust
žlugti,fear
žlugti,sadness
užstatas,trust
kolektyviai,trust
sąmokslas,anger
sąmokslas,disgust
sąmokslas,fear
sąmokslas,sadness
pulkininkas,trust
koma,fear
koma,sadness
komata,fear
komata,sadness
kovoti,anger
kovoti,fear
kovotojas,anger
kovotojas,fear
kareiviškas,anger
kareiviškas,fear
komfortas,anticipation
komfortas,joy
komfortas,trust
komendantas,trust
įsakymas,trust
prisiminti,anticipation
prisiminti,joy
prisiminti,sadness
minėjimas,anticipation
minėjimas,joy
atminimo diena,anticipation
pagirtinas,joy
pagirtinas,trust
komercija,trust
Komisija,trust
priėmimas,sadness
padaryta,trust
komitetas,trust
Commodore,trust
įprastas dalykas,anticipation
įprastas dalykas,trust
sąjunga,trust
neramumai,anger
bendrauti,trust
komunikacija,trust
bendrystė,joy
bendrystė,trust
komunizmas,anger
komunizmas,fear
komunizmas,sadness
kompaktiška,trust
kompanionas,joy
kompanionas,trust
kompasas,trust
užuojauta,fear
kompensuoti,anticipation
kompensuoti,joy
kompensuoti,surprise
kompensuoti,trust
kompetencija,trust
kompetentingas,trust
varzybos,anticipation
skųstis,anger
skųstis,sadness
skundas,anger
papildyti,anticipation
papildyti,joy
papildyti,surprise
papildyti,trust
užbaigti,anticipation
užbaigti,joy
užbaigimas,anticipation
užbaigimas,joy
laikymasis,trust
komplikuoja,anger
kompostas,disgust
suspausti,anger
kontrolierius,trust
Draugas,trust
paslėpti,sadness
paslėpta,anticipation
paslėpta,fear
paslėpta,surprise
paslėpimas,anger
paslėpimas,anticipation
paslėpimas,fear
susijusi,fear
susijusi,sadness
taikinimo procedūra,joy
taikinimo procedūra,trust
atitikimas,trust
smegenų sukrėtimas,anger
smegenų sukrėtimas,sadness
pasmerkti,anger
pasmerkimas,anger
pasmerkimas,anticipation
pasmerkimas,disgust
pasmerkimas,fear
pasmerkimas,sadness
nusivylimas,anger
nusivylimas,disgust
nusivylimas,sadness
užuojautą,sadness
konfederacija,trust
prisipažinti,trust
prisipažinimas,anticipation
prisipažinimas,fear
prisipažinimas,sadness
prisipažinimas,surprise
konfesinis,fear
konfesinis,trust
pasitikėti,trust
pasitikėjimas,fear
pasitikėjimas,joy
pasitikėjimas,trust
įsitikinęs,joy
įsitikinęs,trust
konfidencialus,trust
apsiriboti,anger
apsiriboti,fear
apsiriboti,sadness
uždaras,anger
uždaras,disgust
uždaras,fear
uždaras,sadness
gimdymas,anger
gimdymas,fear
gimdymas,sadness
patvirtinimas,trust
patvirtintas,trust
konfiskuoti,anger
konfiskuoti,sadness
gaisras,anger
gaisras,fear
konfliktas,anger
konfliktas,fear
konfliktas,sadness
atitiktis,trust
priešintis,anger
sumišimas,anger
konglomeratas,trust
sveikinu,joy
susirinkimas,trust
kongresas,disgust
kongresas,trust
Kongresas,trust
kongruencija,trust
hipotezė,anticipation
pakviesti,anticipation
pakviesti,surprise
jungiamoji,trust
žinovas,joy
žinovas,trust
užkariavimas,anger
užkariavimas,fear
sąžinė,trust
sąžiningas,trust
pašventinimas,anticipation
pašventinimas,joy
pašventinimas,sadness
pašventinimas,trust
pasekmė,anticipation
išsaugojimas,anticipation
išsaugojimas,trust
nuoseklumas,trust
konsolė,sadness
sutinku,trust
sąmokslininkas,anger
sąmokslininkas,anticipation
sąmokslininkas,disgust
sąmokslininkas,fear
sujaudinti,fear
konstabula,trust
pastovumas,trust
pastovi,trust
nuolat,trust
sąmyšis,anger
sąmyšis,fear
vidurių užkietėjimas,disgust
sudaryti,trust
konstitucinis,trust
suvaržyti,fear
apribojimas,anger
apribojimas,fear
apribojimas,sadness
konsulas,trust
konsultuotis,trust
užkratas,anticipation
užkratas,disgust
užkratas,fear
užkrečiama,disgust
užkrečiama,fear
užteršti,disgust
užteršta,disgust
užteršta,fear
užteršta,sadness
užteršimas,disgust
panieka,anger
panieka,disgust
panieka,fear
nusivylęs,anger
turinys,joy
turinys,trust
ginčytina,anger
ginčytina,disgust
ginčytina,fear
kontingentas,anticipation
tęsinys,anticipation
Tęsti,anticipation
Tęsti,trust
kontrabanda,anger
kontrabanda,disgust
kontrabanda,fear
prieštarauja,anger
pagalbininkas,trust
prieštaringas,anger
vienuolynas,trust
konvergencija,anticipation
perdavimas,trust
kaltinamasis,disgust
kaltinamasis,sadness
įtikinti,anticipation
įtikinti,trust
bendradarbiauti,anger
bendradarbiauti,disgust
bendradarbiauja,trust
bendradarbiavimas,trust
kooperatyvas,trust
policininkas,fear
policininkas,trust
kopijuoti,anger
kopijuoti,disgust
karūnavimas,joy
karūnavimas,trust
korporacija,trust
lavonas,disgust
lavonas,sadness
teisingumas,trust
korespondencija,anticipation
ėsdinanti,fear
sugadintas,anger
sugadintas,disgust
sugadintas,fear
sugadintas,sadness
korupcija,disgust
kosmopolitinis,trust
sofa,sadness
kosulys,disgust
taryba,anticipation
taryba,trust
patarėjas,anger
patarėjas,fear
suskaičiuoti,trust
atgalinis laikas,anticipation
kaimietis,trust
apskritis,trust
perversmas,anger
perversmas,surprise
drąsus,fear
kurjerį,trust
teismas,anger
teismas,anticipation
teismas,fear
Laisvalaikis,anticipation
Laisvalaikis,joy
Laisvalaikis,trust
kava,anticipation
kava,disgust
kava,fear
kava,joy
Sandorą,trust
padengti,trust
bailys,disgust
bailys,fear
bailys,sadness
bailiai,fear
coy,fear
kojotas,fear
Crabby,anger
krekingo,anger
krekingo,fear
lopšys,anticipation
lopšys,joy
lopšys,trust
mėšlungis,anticipation
Cranky,anger
šūdas,disgust
craps,anticipation
trokšti,anticipation
troškimas,anticipation
nuskaityti,disgust
Crazed,anger
Crazed,fear
pamišęs,anger
pamišęs,fear
pamišęs,sadness
grietinėlė,anticipation
grietinėlė,joy
grietinėlė,surprise
sukurti,joy
tvarinys,disgust
tvarinys,fear
patikimumas,trust
pažymėjimai,trust
patikimas,trust
kreditas,trust
šliaužti,anticipation
kremavimas,sadness
crescendo,anticipation
crescendo,joy
crescendo,surprise
crescendo,trust
įgula,trust
nusikaltimas,anger
nusikalstamas,anger
nusikalstamas,disgust
nusikalstamas,fear
nusikalstamumas,anger
nusikalstamumas,disgust
nusikalstamumas,fear
Cringe,disgust
Cringe,fear
Cringe,sadness
