word,emotion
disparaging,anger
disparaging,disgust
disparity,disgust
disparity,sadness
disparity,anger
dispassionate,sadness
dispel,sadness
displaced,sadness
displaced,fear
displaced,anger
displacency,disgust
displeased,sadness
displeased,disgust
displeased,fear
displeased,anger
disposed,anticipation
disposed,trust
dispossessed,sadness
disqualified,anger
disqualified,sadness
disqualify,sadness
disregarded,disgust
disrelish,disgust
disrespect,anger
disrespectful,sadness
disrespectful,anger
disrespectful,fear
disrespectful,disgust
disrupting,anger
disruption,surprise
disruption,anger
disruption,fear
dissension,anger
disservice,disgust
disservice,anger
disservice,sadness
dissident,fear
dissident,anger
dissolution,fear
dissolution,sadness
dissolution,surprise
dissolution,anger
dissonance,anger
distorted,disgust
distracting,anticipation
distressing,anger
distressing,fear
disturbance,surprise
disused,anger
divergent,surprise
diversion,surprise
diversity,trust
divination,anticipation
divine,joy
dogsick,disgust
doldrums,sadness
dolor,sadness
dominate,anger
dominate,fear
domination,sadness
domination,fear
domination,anger
dominion,trust
dominion,fear
dontlikeyou,anger
dontmess,anger
dontmesswithme,anger
dontpanic,fear
doomed,sadness
doomsday,sadness
doomsday,fear
doomsday,anger
doomsday,disgust
doomsday,anticipation
doubts,fear
douchebags,anger
down,sadness
downfall,sadness
downright,trust
draining,sadness
dramaqueen,anger
dreaded,fear
dreadful,anticipation
dreadfully,sadness
dreadfully,surprise
dreadfully,fear
dreadfully,disgust
dreading,fear
dream,joy
dreams,joy
drifted,sadness
drinks,joy
drones,fear
drool,disgust
dumbasses,anger
dumbbitch,anger
dumfound,surprise
dumfounder,surprise
dumps,sadness
dumps,anger
duplicity,anger
durability,trust
durable,trust
dutiful,trust
dutiful,anticipation
dwarfed,sadness
dwarfed,fear
dynamic,surprise
dysentery,disgust
dysentery,sadness
eager,surprise
eager,trust
eager,joy
eagerness,trust
earn,trust
earned,trust
ease,joy
easiest,trust
eatingdisorders,fear
edict,fear
edification,trust
edification,anticipation
edification,joy
edited,trust
educational,trust
eeeek,fear
eeek,fear
eek,fear
eel,fear
effigy,anger
efforts,trust
effyou,anger
egotistical,disgust
egregious,disgust
egregious,anger
ejaculation,anticipation
ejaculation,trust
elation,joy
electorate,trust
electrify,surprise
elimination,disgust
elimination,sadness
elimination,fear
elimination,anger
elite,joy
elite,anticipation
emaciated,sadness
emaciated,fear
embarrass,sadness
embolism,fear
embolism,sadness
emetophobia,fear
eminence,trust
emotional,sadness
emphasize,trust
employ,trust
empty,sadness
enable,trust
enablement,trust
enchant,surprise
enchant,anticipation
enchant,joy
enchanted,trust
enchanted,joy
enchanting,anticipation
enchanting,joy
encomiastic,trust
encomium,trust
encore,trust
encouraged,joy
encouragement,joy
encroachment,fear
encumbrance,anger
encumbrance,sadness
encumbrance,fear
encyclopedia,trust
endanger,anticipation
endangered,fear
endeavor,anticipation
endemic,disgust
endemic,fear
endemic,sadness
endless,fear
endocarditis,sadness
endocarditis,fear
endorse,trust
endow,trust
endowment,trust
enema,disgust
energy,joy
enforce,anger
enforce,fear
engaging,joy
engaging,trust
engulf,anticipation
enlighten,trust
enlighten,joy
enliven,trust
enliven,joy
enliven,surprise
enmity,sadness
enraged,anger
enroll,anticipation
enroll,trust
enslaved,anger
enslaved,disgust
enslaved,sadness
enslaved,fear
entangled,anger
entangled,sadness
entangled,fear
entertained,joy
entertaining,anticipation
entertaining,joy
entertainment,surprise
enthusiast,anticipation
enthusiast,surprise
enthusiast,joy
enthusiastic,joy
entrust,trust
epidemic,surprise
epidemic,anticipation
episcopal,trust
epitaph,sadness
eradication,disgust
eradication,anger
eradication,fear
erase,fear
escalate,anger
escaped,fear
eschew,anger
eschew,disgust
escort,trust
estimable,trust
estimation,trust
eternal,joy
eternity,sadness
eulogistic,trust
eulogium,trust
eulogize,trust
eulogy,trust
euphoria,joy
euthanasia,fear
euthanasia,sadness
evacuate,fear
evanescence,surprise
evanescence,sadness
evasion,fear
eventual,anticipation
eventuality,anticipation
eventually,trust
everlasting,trust
everlasting,joy
evict,sadness
eviction,disgust
eviction,fear
eviction,anger
eviction,sadness
exacerbation,fear
exacerbation,anger
exaggerate,anger
exalt,joy
exalt,anticipation
exalt,trust
exaltation,trust
exaltation,joy
exalted,joy
exalted,trust
exam,fear
exasperation,anger
exasperation,disgust
exceed,joy
exceed,anticipation
excel,joy
excel,surprise
excel,trust
excel,anticipation
excellence,joy
excellence,trust
exception,trust
excitation,surprise
excitation,joy
excitation,anticipation
excitation,fear
excited,surprise
excited,anticipation
excited,trust
excluding,sadness
exclusion,disgust
exclusion,sadness
exclusion,fear
excruciating,fear
executioner,anger
executioner,fear
executioner,sadness
executor,trust
exercise,joy
exhaustive,trust
exhilaration,surprise
exhilaration,joy
exigent,surprise
exigent,fear
exigent,anticipation
exigent,disgust
exorcism,sadness
exorcism,fear
expectance,anticipation
expectancy,anticipation
expected,anticipation
expel,sadness
expel,anger
expel,fear
expel,disgust
experience,joy
experienced,trust
expertise,trust
expletive,anger
explore,anticipation
explosive,surprise
explosive,anger
explosive,anticipation
explosive,fear
expulsion,disgust
expulsion,sadness
expulsion,fear
exquisite,joy
exterminate,sadness
extermination,anger
extermination,fear
extol,trust
extrajudicial,fear
extricate,anticipation
exuberance,joy
eyewitness,trust
fab,joy
fabulous,joy
fade,trust
fain,trust
fain,anticipation
fainting,sadness
fainting,surprise
fainting,fear
fairly,trust
faithful,joy
faithfulness,joy
fallacious,anger
fallout,sadness
falsification,anger
falsity,disgust
familiar,trust
familiarity,trust
familiarity,anticipation
familiarity,joy
family,joy
familytime,joy
fanaticism,fear
fanfare,surprise
fanfare,joy
fanfare,anticipation
farewell,sadness
fascinate,surprise
fascination,surprise
fashion,trust
fatality,sadness
fatality,fear
fate,trust
fatty,sadness
faultless,trust
faulty,anger
favor,joy
favorable,joy
favorable,anticipation
favorable,trust
favorable,surprise
favorite,trust
favorite,joy
favoriteholiday,joy
favs,trust
feared,fear
fearfully,surprise
fearfully,sadness
fearfully,fear
fearing,fear
fears,fear
feat,surprise
fecal,disgust
feces,disgust
fedup,anger
feelgood,joy
feelingdown,sadness
feelinggood,joy
feisty,anger
felicity,joy
fellas,trust
feminism,anger
fender,trust
ferment,anticipation
fermentation,anticipation
ferocity,anger
fervor,anger
fervor,joy
festive,joy
feudalism,anger
feudalism,sadness
fiesta,anticipation
fiesta,joy
fiesta,surprise
fiesta,trust
fiesty,anger
fights,anger
firearms,fear
firearms,anger
fireman,trust
fireplace,joy
firestorm,anger
firstborn,anticipation
firstborn,joy
firstborn,trust
firstworldprobs,anger
fisheye,trust
fitness,joy
fitting,trust
fitting,joy
fitting,anticipation
flabbergast,surprise
flaccid,sadness
flagrant,anger
flagrant,disgust
flagship,trust
flares,anger
flatter,trust
flattering,joy
flatulence,disgust
fled,fear
flexin,anger
florence,trust
flowers,joy
fluctuation,anger
flurries,fear
foaming,anger
follow,trust
font,trust
foodie,joy
fooled,sadness
footing,trust
foray,anger
forbid,sadness
forbidding,fear
forbidding,anger
forcibly,fear
forcibly,anger
foreboding,anticipation
forecast,anticipation
forecast,trust
foreclose,sadness
foreclose,fear
forefathers,trust
foreseen,anticipation
forestall,anticipation
foreveralone,sadness
forewarned,anticipation
