word,emotion
капеллан,trust
оплата,fear
оплата,sadness
благотворительный,anticipation
благотворительный,joy
благотворительный,trust
благотворительная деятельность,joy
Зачарованные,joy
диаграмма,trust
целомудрие,anticipation
целомудрие,trust
мошенничать,anger
мошенничать,disgust
контрольный список,trust
ура,anticipation
ура,joy
ура,surprise
ура,trust
веселая,joy
веселая,surprise
бодрость,anticipation
бодрость,joy
бодрость,trust
ободряющий,joy
химик,trust
лелеять,anticipation
лелеять,joy
лелеять,surprise
лелеять,trust
придираться,anticipation
придираться,surprise
придираться,trust
курица,fear
ребенок,anticipation
ребенок,joy
детство,joy
химера,fear
химера,surprise
чириканье,joy
шоколад,anticipation
шоколад,joy
шоколад,trust
хор,joy
хор,trust
удушение,anger
удушение,sadness
холера,disgust
холера,fear
холера,sadness
хоровой,joy
хронический,sadness
хроника,trust
посмеиваться,anticipation
посмеиваться,joy
посмеиваться,surprise
посмеиваться,trust
церковь,anticipation
церковь,joy
церковь,trust
цивилизация,trust
цивилизованный,joy
цивилизованный,trust
истец,anger
истец,disgust
ропот,anger
ропот,anticipation
ропот,disgust
ропот,surprise
клан,trust
хлопать в ладоши,anticipation
хлопать в ладоши,joy
хлопать в ладоши,trust
столкновение,anger
сталкивающихся,anger
сталкивающихся,fear
классика,joy
коготь,anger
коготь,fear
чистый,joy
чистый,trust
зазор,trust
раскалывать,fear
конторский,trust
утес,fear
кульминация,anticipation
кульминация,joy
кульминация,surprise
кульминация,trust
Часы,anticipation
близость,joy
близость,trust
закрытие,anticipation
закрытие,joy
закрытие,sadness
дымчатый,sadness
облачность,fear
облачный,sadness
клоун,anticipation
клоун,joy
клоун,surprise
ключ к разгадке,anticipation
топорный,disgust
тренер,trust
сливаться,trust
уговаривать,trust
кобра,fear
кокаин,sadness
принуждать,anger
принуждать,disgust
принуждать,fear
принуждение,anger
принуждение,disgust
принуждение,fear
принуждение,sadness
сосуществовать,trust
сосуществующих,trust
гроб,fear
гроб,sadness
убедительный,trust
сплоченность,trust
сплоченной,trust
совпадение,surprise
холодность,anger
холодность,disgust
холодность,fear
холодность,sadness
сотрудник,trust
коллапс,disgust
коллапс,fear
коллапс,sadness
обеспечение,trust
коллективно,trust
сговор,anger
сговор,disgust
сговор,fear
сговор,sadness
полковник,trust
кома,fear
кома,sadness
коматозный,fear
коматозный,sadness
бой,fear
строевой,anger
строевой,fear
драчливый,anger
драчливый,fear
комфорт,anticipation
комфорт,joy
комфорт,trust
комендант,trust
командующий,trust
почтить память,anticipation
почтить память,joy
почтить память,sadness
поминовение,anticipation
поминовение,joy
памятный,anticipation
похвальный,joy
похвальный,trust
коммерция,trust
комиссия,trust
совершение,sadness
привержен,trust
комитет,trust
коммодор,trust
банальность,anticipation
банальность,trust
содружество,trust
заваруха,anger
общаться,trust
связь,trust
общение,joy
общение,trust
коммунизм,anger
коммунизм,fear
коммунизм,sadness
компактный,trust
компаньон,joy
компаньон,trust
компас,trust
сострадание,fear
компенсировать,anticipation
компенсировать,joy
компенсировать,surprise
компенсировать,trust
компетентность,trust
правомочность,trust
компетентный,trust
соревнование,anticipation
жаловаться,anger
жаловаться,sadness
жалоба,anger
дополнение,anticipation
дополнение,joy
дополнение,surprise
дополнение,trust
комплектующие,anticipation
комплектующие,joy
завершение,anticipation
завершение,joy
соблюдение,trust
усложнять,anger
компост,disgust
компресс,anger
контролер,trust
товарищ,trust
скрывать,sadness
скрытый,anticipation
скрытый,fear
скрытый,surprise
маскировка,anger
маскировка,anticipation
маскировка,fear
обеспокоенный,fear
обеспокоенный,sadness
соглашательство,joy
соглашательство,trust
созвучие,trust
согласование,trust
сотрясение,anger
сотрясение,sadness
осуждать,anger
осуждение,anger
осуждение,anticipation
осуждение,disgust
осуждение,fear
осуждение,sadness
снисходительность,anger
снисходительность,disgust
снисходительность,sadness
соболезнование,sadness
конфедерат,trust
исповедоваться,trust
признание,anticipation
признание,fear
признание,sadness
признание,surprise
конфессиональный,fear
конфессиональный,trust
поверять,trust
уверенность,fear
уверенность,joy
уверенность,trust
уверенная в себе,joy
уверенная в себе,trust
конфиденциальный,trust
ограничивать,anger
ограничивать,fear
ограничивать,sadness
ограниченный,anger
ограниченный,disgust
ограниченный,fear
ограниченный,sadness
лишение свободы,anger
лишение свободы,fear
лишение свободы,sadness
подтверждение,trust
подтвердил,trust
конфисковать,anger
конфисковать,sadness
пожарище,anger
пожарище,fear
конфликт,anger
конфликт,fear
конфликт,sadness
соответствие,trust
противостоять,anger
путаница,anger
путаница,fear
конгломерат,trust
поздравительный,joy
конгрегация,trust
конгресс,disgust
конгресс,trust
конгрессмен,trust
конгруэнтность,trust
догадка,anticipation
заклинать,anticipation
заклинать,surprise
связующий,trust
знаток,joy
знаток,trust
покорение,anger
покорение,fear
совесть,trust
добросовестный,trust
освящение,anticipation
освящение,joy
освящение,sadness
освящение,trust
следствие,anticipation
сохранение,anticipation
сохранение,trust
консистенция,trust
консоль,sadness
гармонировать,trust
заговор,fear
заговорщик,anger
заговорщик,anticipation
заговорщик,disgust
заговорщик,fear
сговариваться,fear
констебль,trust
постоянство,trust
постоянная,trust
постоянно,trust
испуг,anger
испуг,fear
запор,disgust
составлять,trust
конституционная,trust
сдерживать,fear
ограничение,anger
ограничение,fear
ограничение,sadness
консул,trust
советоваться,trust
зараза,anticipation
зараза,disgust
зараза,fear
заразительный,disgust
заразительный,fear
загрязнять,disgust
загрязненный,disgust
загрязненный,fear
загрязненный,sadness
загрязнение,disgust
презрение,anger
презрение,disgust
презрение,fear
презренный,anger
презренный,disgust
презрительный,anger
содержание,joy
содержание,trust
сварливый,anger
сварливый,disgust
сварливый,fear
контингент,anticipation
продолжение,anticipation
Продолжать,anticipation
Продолжать,trust
контрабанда,anger
контрабанда,disgust
контрабанда,fear
противоречить,anger
участник,trust
спорный,anger
монастырь,trust
конвергенция,anticipation
составление актов передачи прав собственности на недвижимость,trust
осужденный,anger
осужденный,disgust
осужденный,fear
осужденный,sadness
убеждать,anticipation
убеждать,trust
убежденный,trust
курятник,anger
курятник,disgust
взаимодействующий,trust
сотрудничество,trust
кооператив,trust
полицейский,fear
полицейский,trust
обезьяна,anger
обезьяна,disgust
коронация,joy
коронация,trust
корпорация,trust
правильность,trust
переписка,anticipation
подкреплять,trust
коррозионный,fear
развращать,anger
развращать,disgust
развращать,fear
развращать,sadness
коррупция,disgust
космополит,trust
диван,sadness
кашель,disgust
совет,anticipation
консультант,anger
консультант,fear
подсчитывать,trust
обратный отсчет,anticipation
земляк,trust
округ,trust
переворот,anger
переворот,surprise
отважный,fear
курьер,trust
суд,anger
суд,anticipation
суд,fear
ухаживание,anticipation
ухаживание,joy
ухаживание,trust
бухточка,anticipation
бухточка,disgust
бухточка,fear
бухточка,joy
завет,trust
обложка,trust
трус,disgust
трус,fear
трус,sadness
трусость,fear
трусливый,fear
застенчивый,fear
койот,fear
раздражительный,anger
треснувший,anger
треснувший,fear
колыбель,anticipation
колыбель,joy
колыбель,trust
судорога,anticipation
капризный,anger
дерьмо,disgust
азартная игра в кости,anticipation
жаждать,anticipation
страстное желание,anticipation
ползать,disgust
сумасшедший,anger
сумасшедший,fear
псих,anger
псих,fear
псих,sadness
крем,anticipation
крем,joy
крем,surprise
Создайте,joy
существо,disgust
существо,fear
доверие,trust
мандат,trust
правдоподобие,trust
заслуживающий доверия,trust
кредит,trust
ползучий,anticipation
кремация,sadness
крещендо,anticipation
крещендо,joy
крещендо,surprise
крещендо,trust
экипаж,trust
преступление,anger
преступник,anger
преступник,disgust
преступник,fear
преступность,anger
преступность,disgust
преступность,fear
съеживаться,disgust
съеживаться,fear
съеживаться,sadness
калечить,fear
калечить,sadness
калека,sadness
хрустящий,trust
критика,anger
критика,sadness
критиковать,anger
критиковать,disgust
критиковать,fear
критиковать,sadness
зверушка,disgust
крокодил,fear
пересекать,anger
пересекать,fear
пересекать,sadness
пресмыкаться,fear
Крадущийся,fear
венчающий,anticipation
венчающий,joy
венчающий,surprise
венчающий,trust
ключевой,trust
распятие на кресте,anger
распятие на кресте,disgust
распятие на кресте,fear
распятие на кресте,sadness
сырой,disgust
жестокий,anger
жестокий,disgust
жестокий,fear
жестокий,sadness
жестоко,anger
жестоко,fear
жестокость,anger
жестокость,disgust
жестокость,fear
жестокость,sadness
рушатся,sadness
хруст,anger
крестовый поход,anger
крестовый поход,fear
раздавленный,anger
раздавленный,disgust
раздавленный,fear
раздавленный,sadness
дробление,anger
дробление,disgust
дробление,fear
раздражительный,disgust
плакать,sadness
плач,sadness
крипта,fear
крипта,sadness
куб,trust
рогоносец,disgust
прижиматься,joy
прижиматься,trust
кий,anticipation
кулинарный,trust
культ,fear
культивировать,anticipation
культивировать,trust
громоздкий,sadness
применение банок,disgust
применение банок,fear
применение банок,sadness
дворняжка,anger
дворняжка,disgust
дворняжка,fear
излечим,trust
любопытство,anticipation
любопытство,surprise
проклятие,anger
проклятие,disgust
проклятие,fear
проклятие,sadness
проклят,anger
проклят,fear
проклят,sadness
чертыхаясь,anger
чертыхаясь,disgust
упрямый,anger
попечитель,trust
опека,trust
резак,fear
беспощадный,anger
беспощадный,fear
резка,anger
резка,disgust
резка,fear
резка,sadness
цианид,fear
циклон,fear
циклон,surprise
киста,fear
киста,sadness
кистозный,disgust
вирус цитомегалии,sadness
