word,emotion
afecţiune,trust
afirma,trust
afirmativ,trust
dezola,fear
dezola,sadness
nenorocire,disgust
nenorocire,fear
nenorocire,sadness
afluență,joy
afront,anger
afront,disgust
afront,fear
afront,sadness
afront,surprise
speriat,fear
Urmări,anger
Urmări,disgust
Urmări,fear
Urmări,sadness
agravată,anger
agravant,anger
agravant,sadness
agravare,anger
agravare,disgust
agresiune,anger
agresiune,fear
agresiv,anger
agresiv,fear
agresor,anger
agresor,fear
înspăimântat,disgust
înspăimântat,fear
înspăimântat,surprise
agitat,anger
agitaţie,anger
agonizant,fear
agonie,anger
agonie,fear
agonie,sadness
agreabil,trust
de acord,trust
fiind de acord,trust
pricinui durere,sadness
maladiv,fear
maladiv,sadness
aeroport,anticipation
ifose,disgust
înrudit,trust
alarma,fear
alarma,surprise
alarmant,fear
alarmant,surprise
alcoolism,anger
alcoolism,disgust
alcoolism,fear
alcoolism,sadness
vigilenţă,anticipation
vigilenţă,fear
vigilenţă,surprise
alerte,anticipation
alerte,fear
alerte,surprise
străin,disgust
străin,fear
aliena,anger
aliena,disgust
alienat,sadness
alienare,anger
alienare,disgust
alienare,fear
alienare,sadness
în viaţă,anticipation
în viaţă,joy
în viaţă,trust
afirmaţie,anger
credință,trust
alianţă,trust
aliat,trust
momi,anticipation
momi,joy
momi,surprise
aloha,anticipation
aloha,joy
altercaţie,anger
uimi,surprise
uimitor,joy
uimitor,surprise
ambasador,trust
ambiţie,anticipation
ambiţie,joy
ambiţie,trust
ambulanță,fear
ambulanță,trust
ambuscadă,anger
ambuscadă,fear
ambuscadă,surprise
Amin,joy
Amin,trust
amical,joy
amoniac,disgust
amnistia,joy
amortizare,trust
amfetamine,disgust
amuza,joy
amuzat,joy
amuzament,joy
amuzant,joy
Anaconda,disgust
Anaconda,fear
analist,anticipation
analist,trust
anarhism,anger
anarhism,fear
anarhist,anger
anarhist,fear
anarhie,anger
anarhie,fear
anatemă,anger
anatemă,disgust
anatemă,fear
anatemă,sadness
ancestral,trust
ancorare,sadness
înger,anticipation
înger,joy
înger,surprise
înger,trust
angelic,joy
angelic,trust
furie,anger
anghină,fear
pescuit sportiv,anticipation
furios,anger
furios,disgust
chin,anger
chin,fear
chin,sadness
animat,joy
animozitate,anger
animozitate,disgust
animozitate,fear
animozitate,sadness
dușmănie,anger
anihila,anger
anihila,fear
anihilat,anger
anihilat,fear
anihilat,sadness
anihilare,anger
anihilare,fear
anihilare,sadness
anunţ,anticipation
deranja,anger
deranja,disgust
supărare,anger
supărare,disgust
enervant,anger
anulare,sadness
anomalie,fear
anomalie,surprise
răspunde,trust
antagonism,anger
antagonist,anger
antagonic,anger
antagonic,disgust
antrax,disgust
antrax,fear
antrax,sadness
antihrist,anger
antihrist,disgust
antihrist,fear
anticipare,anticipation
anticipat,anticipation
antidot,anticipation
antidot,trust
antifungic,trust
antipatie,anger
antipatie,disgust
antiseptic,trust
antisocial,anger
antisocial,disgust
antisocial,fear
antisocial,sadness
antiteză,anger
anxietate,anger
anxietate,anticipation
anxietate,fear
anxietate,sadness
nerăbdător,anticipation
nerăbdător,fear
apache,fear
apatic,sadness
apatie,sadness
păduchele,disgust
apologetic,trust
scuza,sadness
scuza,trust
apostol,trust
apostolic,trust
îngrozitor,disgust
îngrozitor,fear
apariţie,fear
apariţie,surprise
recurs,anticipation
apendicită,fear
apendicită,sadness
aplauze,joy
aplauze,surprise
aplauze,trust
solicitant,anticipation
apreciere,joy
apreciere,trust
aresta,fear
aprehensiune,fear
receptiv,anticipation
receptiv,fear
ucenic,trust
se apropie,anticipation
aprobare,trust
aproba,joy
aproba,trust
arbitru,trust
arbitraj,anticipation
arheologie,anticipation
arhitectură,trust
înflăcărat,anticipation
înflăcărat,joy
argumenta,anger
argument,anger
argumentare,anger
argumente,anger
arid,sadness
armament,anger
armament,fear
armamente,fear
armat,anger
armat,fear
armură,fear
armură,trust
blindat,fear
depozit de arme,trust
trezi,anticipation
trimitere în judecată,anger
trimitere în judecată,fear
trimitere în judecată,sadness
sosire,anticipation
ajunge,anticipation
arogant,anger
arogant,disgust
arsenic,disgust
arsenic,fear
arsenic,sadness
incendiere,anger
incendiere,fear
artă,anticipation
artă,joy
artă,sadness
artă,surprise
artilerie,fear
ruşinat,disgust
ruşinat,sadness
cenusa,sadness
viperă,fear
aspiraţie,anticipation
aspiraţie,joy
aspiraţie,surprise
aspiraţie,trust
aspira,anticipation
aspira,joy
aspirant,anticipation
aspirant,joy
aspirant,trust
asalta,anger
asalta,fear
asalta,surprise
atacator,anger
atacator,fear
atacator,sadness
asasin,anger
asasin,fear
asasin,sadness
asasina,anger
asasina,fear
asasinat,anger
asasinat,fear
asasinat,sadness
asalt,anger
asalt,fear
asamblare,trust
afirmând,trust
evaluare,surprise
evaluare,trust
evaluator,trust
Idiotule,anger
Idiotule,disgust
cesionar,trust
asista,trust
asociat,trust
asociere,trust
asigurare,trust
asigura,trust
asigurat,trust
cu siguranță,trust
uimire,joy
uimire,surprise
greșit,fear
astrolog,anticipation
astronom,anticipation
azil,fear
asimetrie,disgust
ateroscleroza,fear
ateroscleroza,sadness
ispăşi,anticipation
ispăşi,joy
ispăşi,trust
atroce,anger
atroce,disgust
atrocitate,anger
atrocitate,disgust
atrocitate,fear
atrocitate,sadness
atrofie,disgust
atrofie,fear
atrofie,sadness
atac,anger
atac,fear
atacare,anger
atacare,disgust
atacare,fear
atacare,sadness
atacare,surprise
accesibil,anticipation
"atentat, încercare",anticipation
prezență,anticipation
însoţitor,trust
atent,trust
atenuare,sadness
atesta,trust
atestare,trust
avocat,anger
avocat,fear
licitaţie,anticipation
public,anticipation
auditor,fear
auditor,trust
mătuşă,trust
de bun augur,anticipation
de bun augur,joy
auster,fear
auster,sadness
autentic,joy
autentic,trust
autentifica,trust
autentificare,trust
autenticitate,trust
autor,trust
autoritar,trust
autoritate,trust
autorizare,trust
autoriza,trust
automat,trust
autopsie,disgust
autopsie,fear
autopsie,sadness
avalanşă,fear
avalanşă,sadness
avalanşă,surprise
avariție,anger
avariție,disgust
răzbunător,anger
potrivnic,anger
potrivnic,disgust
potrivnic,fear
aversiune,anger
aversiune,disgust
aversiune,fear
evita,fear
evitare,fear
evitând,fear
aștepta,anticipation
adjudecare,anticipation
adjudecare,joy
adjudecare,surprise
adjudecare,trust
îngrozitor,anger
îngrozitor,sadness
stângăcie,disgust
axiomă,trust
axiomatic,trust
babuin,disgust
bebelus,joy
baby-sitter,trust
șira spinării,anger
șira spinării,trust
secundant,trust
înapoi,disgust
gârlă,sadness
bacterii,disgust
bacterii,fear
bacterii,sadness
rău,anger
rău,disgust
rău,fear
rău,sadness
insignă,trust
bursuc,anger
prost,sadness
proastă calitate,anger
proastă calitate,disgust
proastă calitate,fear
vechil,fear
vechil,trust
momeală,fear
momeală,trust
balot,fear
vot,anticipation
vot,trust
balsam,anticipation
balsam,joy
nenorocire,anger
bubuitură,anger
bubuitură,disgust
bubuitură,fear
bubuitură,sadness
bubuitură,surprise
Banger,anger
Banger,anticipation
Banger,fear
Banger,surprise
alunga,anger
alunga,disgust
alunga,fear
alunga,sadness
alungat,anger
alungat,fear
alungat,sadness
exilare,anger
exilare,disgust
exilare,sadness
bancă,trust
bancher,trust
falimentar,fear
falimentar,sadness
faliment,anger
faliment,disgust
faliment,fear
faliment,sadness
banchet,anticipation
banchet,joy
Banshee,anger
Banshee,disgust
Banshee,fear
Banshee,sadness
botez,joy
Barb,anger
barbar,fear
barbar,anger
barbar,disgust
Barf,disgust
afacere,trust
latra,anger
sterp,sadness
baricadă,fear
barieră,anger
roabă,disgust
barman,trust
troc,trust
baza,trust
baschet,anticipation
baschet,joy
Bastard,disgust
Bastard,sadness
bastion,anger
batalion,anger
aluat,anger
aluat,fear
ponosita,fear
ponosita,sadness
baterie,anger
luptă,anger
luptat,anger
luptat,fear
luptat,sadness
câmp de luptă,fear
baionetă,anger
baionetă,fear
plajă,joy
grindă,joy
radios,anticipation
radios,joy
urs,anger
urs,fear
de urs,anger
de urs,fear
fiară,anger
fiară,fear
câinesc,disgust
câinesc,fear
bătaie,anger
bătaie,fear
bătaie,sadness
înfrumuseţare,joy
înfrumuseţare,trust
frumoasa,joy
înfrumuseţa,joy
frumuseţe,joy
roca de bază,trust
albină,anger
albină,fear
bere,joy
ocroti,joy
ocroti,trust
cerși,sadness
cerşetor,sadness
început,anticipation
Behemoth,fear
a crezut,trust
credincios,trust
deprecia,anger
deprecia,disgust
deprecia,fear
deprecia,sadness
beligerant,anger
beligerant,fear
burduf,anger
curea,anger
curea,fear
binefăcător,trust
bunăvoinţă,joy
bunăvoinţă,trust
benign,joy
moştenire,trust
indoliate,sadness
doliu,sadness
înnebunit,anger
bestial,disgust
bestial,fear
trăda,anger
trăda,disgust
trăda,sadness
trăda,surprise
trădare,anger
trădare,disgust
trădare,sadness
logodit,anticipation
logodit,joy
logodit,trust
ai grijă,anticipation
ai grijă,fear
dezorientat,fear
dezorientat,surprise
dezorientare,fear
dezorientare,surprise
părtinire,anger
ciorovăială,anger
ciorovăială,disgust
bienal,anticipation
bigot,anger
bigot,disgust
bigot,fear
bigot,sadness
bilă,anger
bilă,disgust
biopsie,fear
mesteacăn,anger
mesteacăn,disgust
mesteacăn,fear
naștere,anticipation
naștere,fear
naștere,joy
naștere,trust
zi de nastere,anticipation
zi de nastere,joy
zi de nastere,surprise
locul naşterii,anger
căţea,anger
căţea,disgust
căţea,fear
căţea,sadness
amar,anger
amar,disgust
amar,sadness
amărăciune,anger
amărăciune,disgust
amărăciune,sadness
bizar,surprise
şantaj,anger
şantaj,fear
ticăloșie,fear
ticăloșie,sadness
vină,anger
vină,disgust
pătură,trust
hulitor,anger
hulitor,disgust
blasfemie,anger
explozie,anger
explozie,fear
explozie,surprise
țipător,anger
țipător,disgust
foc,anger
mohorât,sadness
sângerare,disgust
sângerare,fear
sângerare,sadness
cusur,anger
cusur,disgust
cusur,fear
cusur,sadness
binecuvânta,anticipation
binecuvânta,joy
binecuvânta,trust
binecuvântat,joy
binecuvântare,anticipation
binecuvântare,joy
binecuvântare,trust
binecuvântări,anticipation
binecuvântări,joy
binecuvântări,surprise
binecuvântări,trust
pacoste,disgust
pacoste,fear
pacoste,sadness
blighted,disgust
blighted,sadness
legat la ochi,anticipation
legat la ochi,fear
legat la ochi,surprise
orbeşte,sadness
orbire,sadness
fericire,joy
beatifică,joy
bășică,disgust
bombarda,surprise
umflat,disgust
pată de cerneală,disgust
pată de cerneală,fear
blocadă,anger
blocadă,fear
blocadă,sadness
vărsare de sânge,anger
vărsare de sânge,disgust
vărsare de sânge,fear
vărsare de sânge,sadness
vărsare de sânge,surprise
setos de sânge,anger
setos de sânge,disgust
setos de sânge,fear
sângeros,anger
sângeros,disgust
sângeros,fear
sângeros,sadness
a inflori,anticipation
a inflori,joy
a inflori,trust
inflori,joy
albastru,sadness
blues,fear
blues,sadness
gafă,disgust
gafă,sadness
bord,anticipation
Gardă personală,trust
fals,anger
fals,disgust
a fierbe,disgust
turbulent,anger
turbulent,anticipation
turbulent,joy
bombă,anger
bombă,fear
bombă,sadness
bombă,surprise
bombarda,anger
bombarda,fear
bombardament,anger
bombardament,fear
bombardat,disgust
bombardier,fear
bombardier,sadness
noroc neașteptat,joy
robie,fear
robie,sadness
primă,anticipation
primă,joy
primă,surprise
bumerang,anticipation
bumerang,trust
plictiseală,sadness
deranjează,anger
deranjează,sadness
fund,sadness
fără fund,fear
darnic,anticipation
darnic,joy
milostivire,anticipation
milostivire,joy
milostivire,trust
buchet,joy
buchet,trust
rând,anger
bovin,disgust
intestine,disgust
box,anger
tărâţe,disgust
certa,anger
certa,disgust
certa,fear
deșănțat,anger
pauză,surprise
mită,disgust
de mireasă,anticipation
de mireasă,joy
de mireasă,trust
mireasă,anticipation
mireasă,joy
mireasă,trust
mire,anticipation
mire,joy
mire,trust
domnișoară de onoare,joy
domnișoară de onoare,trust
brigadă,fear
lumina,joy
lumina,surprise
lumina,trust
Sclipitor,anticipation
Sclipitor,joy
Sclipitor,trust
pucioasă,anger
pucioasă,fear
campanie de calomnii,anticipation
se emoţiona,anger
rupt,fear
rupt,sadness
spart,anger
spart,fear
spart,sadness
bordel,disgust
frate,trust
fraternitate,trust
frățesc,anticipation
frățesc,joy
frățesc,trust
zdrobi,anticipation
dârdoră,anger
brutal,anger
brutal,fear
brutalitate,anger
brutalitate,fear
brută,anger
brută,fear
brută,sadness
dolar,fear
dolar,surprise
amice,anticipation
amice,joy
amice,trust
buget,trust
bufet,anger
gândac,disgust
gândac,fear
goarnă,anticipation
bătăuş,anger
bătăuş,fear
vagabond,disgust
vagabond,sadness
păcat,anger
păcat,disgust
buncăr,fear
împovărător,fear
împovărător,sadness
birocraţie,trust
birocrat,disgust
hoț,disgust
hoț,fear
înmormântare,anger
înmormântare,fear
înmormântare,sadness
îngropat,fear
îngropat,sadness
strangula,anger
strangula,disgust
strangula,fear
strangula,sadness
burlesc,surprise
ars,disgust
bursă,trust
îngropa,sadness
guriță,joy
prins,anger
prins,fear
măcelar,anger
măcelar,disgust
măcelar,fear
majordom,trust
bâzâit,anticipation
bâzâit,fear
pa,anticipation
decizie dată de o autoritate locală,trust
intrigi,fear
cabinet,trust
cablu,surprise
cacofonie,anger
cacofonie,disgust
mitocan,anger
mitocan,disgust
cadaver,disgust
cadaver,fear
cadaver,sadness
cadaver,surprise
cuşcă,sadness
calamitate,sadness
calcul,anticipation
calculator,trust
vițel,joy
vițel,trust
apeluri,anticipation
apeluri,trust
camuflaj,surprise
agitație,anger
agitație,fear
Anulare,sadness
cancer,anger
cancer,disgust
cancer,fear
cancer,sadness
sincer,anticipation
sincer,joy
sincer,surprise
sincer,trust
baston,anger
baston,fear
gangrenă,anger
gangrenă,disgust
canibal,disgust
canibal,fear
canibalism,disgust
canoane,trust
capac,anticipation
capac,trust
captiva,anticipation
captiva,joy
captiva,surprise
captiva,trust
captiv,fear
captiv,sadness
captivitate,sadness
tâlhar,fear
carcasă,disgust
carcasă,fear
carcasă,sadness
carcinomul,fear
carcinomul,sadness
cardiomiopatie,fear
cardiomiopatie,sadness
Carieră,anticipation
nepăsare,anger
nepăsare,disgust
îngrijitor,trust
carie,disgust
măcel,anger
măcel,disgust
măcel,fear
măcel,sadness
măcel,surprise
carnivor,fear
colinda,joy
colinda,trust
cartuş,fear
caz,fear
caz,sadness
bani gheata,anger
bani gheata,anticipation
bani gheata,fear
bani gheata,joy
bani gheata,trust
casier,trust
lădiță,fear
lădiță,sadness
victimă,anger
victimă,fear
victimă,sadness
cataractă,anticipation
cataractă,fear
cataractă,sadness
catastrofă,anger
catastrofă,disgust
catastrofă,fear
catastrofă,sadness
catastrofă,surprise
captură,surprise
catehism,disgust
catedrală,joy
catedrală,trust
prudență,anger
prudență,anticipation
prudență,fear
prevenitor,fear
precaut,anticipation
precaut,fear
precaut,trust
celebru,anticipation
celebru,joy
sărbătorind,anticipation
sărbătorind,joy
celebrare,anticipation
celebrare,joy
celebrare,surprise
celebrare,trust
celebritate,anger
celebritate,anticipation
celebritate,disgust
celebritate,joy
celebritate,surprise
celebritate,trust
ceresc,anticipation
ceresc,joy
ciment,anticipation
ciment,trust
cimitir,fear
cimitir,sadness
cenzura,anger
cenzura,disgust
cenzura,fear
cenzura,trust
centru,trust
ceremonie,joy
ceremonie,surprise
certifica,trust
CESS,disgust
pleavă,anger
pleavă,fear
întrista,disgust
întrista,sadness
preşedinte,trust
președintă,trust
provocare,anger
provocare,fear
campion,anticipation
campion,joy
campion,trust
şansă,surprise
cancelar,trust
Schimbare,fear
schimbător,anticipation
schimbător,surprise
psalmodiere,anger
psalmodiere,anticipation
psalmodiere,joy
psalmodiere,surprise
haos,anger
haos,fear
haos,sadness
haotic,anger
capelan,trust
taxabil,fear
taxabil,sadness
caritabil,anticipation
caritabil,joy
caritabil,trust
caritate,joy
Fermecat,joy
diagramă,trust
prăpastie,fear
castitate,anticipation
castitate,trust
trișa,anger
trișa,disgust
Lista de verificare,trust
ridica moralul,anticipation
ridica moralul,joy
ridica moralul,surprise
ridica moralul,trust
bine dispus,joy
bine dispus,surprise
Veselie,anticipation
Veselie,joy
Veselie,trust
chimist,trust
nutri,anticipation
nutri,joy
nutri,surprise
nutri,trust
Chicane,anticipation
Chicane,surprise
Chicane,trust
pui,fear
copil,anticipation
copil,joy
copilărie,joy
himeră,fear
himeră,surprise
ciripit,joy
ciocolată,anticipation
ciocolată,joy
ciocolată,trust
cor,joy
cor,trust
sufoca,anger
sufoca,sadness
holeră,disgust
holeră,fear
holeră,sadness
coral,joy
cronic,sadness
cronică,trust
chicoteală,anticipation
chicoteală,joy
chicoteală,surprise
chicoteală,trust
biserică,anticipation
biserică,joy
biserică,trust
civilizaţie,trust
civilizat,joy
civilizat,trust
reclamant,anger
reclamant,disgust
gălăgie,anger
gălăgie,anticipation
gălăgie,disgust
gălăgie,surprise
clan,trust
bate,anticipation
bate,joy
bate,trust
ciocnire,anger
discordanță,anger
discordanță,fear
clasice,joy
Gheară,anger
Gheară,fear
curat,joy
curat,trust
degajare,trust
despica,fear
clerical,trust
faleza,fear
punct culminant,anticipation
punct culminant,joy
punct culminant,surprise
punct culminant,trust
ceas,anticipation
apropiere,joy
apropiere,trust
închidere,anticipation
închidere,joy
închidere,sadness
întunecat,sadness
nebulozitate,fear
noros,sadness
clovn,anticipation
clovn,joy
clovn,surprise
cheie,anticipation
neîndemânatic,disgust
antrenor,trust
coaliza,trust
convinge,trust
cobră,fear
cocaină,sadness
constrânge,anger
constrânge,disgust
constrânge,fear
constrângere,anger
constrângere,disgust
constrângere,fear
constrângere,sadness
coexista,trust
coexistent,trust
sicriu,fear
sicriu,sadness
convingător,trust
coeziune,trust
coeziv,trust
coincidență,surprise
frig,anger
frig,disgust
frig,fear
frig,sadness
colaborator,trust
colaps,disgust
colaps,fear
colaps,sadness
colateral,trust
în colectiv,trust
coliziune,anger
înțelegere secretă,anger
înțelegere secretă,disgust
înțelegere secretă,fear
înțelegere secretă,sadness
colonel,trust
comă,fear
comă,sadness
comatos,fear
comatos,sadness
luptă,fear
combatant,anger
combatant,fear
combativ,anger
combativ,fear
confort,anticipation
confort,joy
confort,trust
comandant,trust
impunător,trust
comemora,anticipation
comemora,joy
comemora,sadness
comemorare,anticipation
comemorare,joy
comemorativ,anticipation
lăudabil,joy
lăudabil,trust
comerţ,trust
comision,trust
îngropare,sadness
comise,trust
comitet,trust
comodor,trust
banal,anticipation
banal,trust
comunitate de națiuni,trust
comunica,trust
comunicare,trust
comuniune,joy
comuniune,trust
comunism,anger
comunism,fear
comunism,sadness
compact,trust
companion,joy
companion,trust
busolă,trust
compasiune,fear
compensa,anticipation
compensa,joy
compensa,surprise
compensa,trust
competență,trust
competent,trust
competiție,anticipation
plânge,anger
plânge,sadness
plângere,anger
completa,anticipation
completa,joy
completa,surprise
completa,trust
completarea,anticipation
completarea,joy
completare,anticipation
completare,joy
conformitate,trust
complica,anger
compost,disgust
comprima,anger
Controlorul,trust
camarad,trust
ascunde,sadness
ascuns,anticipation
ascuns,fear
ascuns,surprise
ascundere,anger
ascundere,anticipation
ascundere,fear
îngrijorat,fear
îngrijorat,sadness
conciliere,joy
conciliere,trust
concordie,trust
concordanţă,trust
comoție,anger
comoție,sadness
condamna,anger
condamnare,anger
condamnare,anticipation
condamnare,disgust
condamnare,fear
condamnare,sadness
condescendenţă,anger
condescendenţă,disgust
condescendenţă,sadness
condoleanţe,sadness
confederat,trust
mărturisi,trust
mărturisire,anticipation
mărturisire,fear
mărturisire,sadness
mărturisire,surprise
confesional,fear
confesional,trust
destăinui,trust
încredere,fear
încredere,joy
încredere,trust
încrezător,joy
încrezător,trust
confidenţial,trust
limita,anger
limita,fear
limita,sadness
limitat,anger
limitat,disgust
limitat,fear
limitat,sadness
naștere,anger
naștere,sadness
confirmare,trust
confirmat,trust
confisca,anger
confisca,sadness
conflagraţie,anger
conflagraţie,fear
conflict,anger
conflict,fear
conflict,sadness
confrunta,anger
confuzie,anger
confuzie,fear
conglomerat,trust
de felicitare,joy
congregaţie,trust
congres,disgust
congres,trust
membru al congresului,trust
congruenţă,trust
presupunere,anticipation
conjura,anticipation
conjura,surprise
conjunctiv,trust
cunoscător,joy
cunoscător,trust
cucerire,anger
cucerire,fear
conştiinţă,trust
conștiincios,trust
consacrare,anticipation
consacrare,joy
consacrare,sadness
consacrare,trust
consecvent,anticipation
conservare,anticipation
conservare,trust
grijuliu,trust
consistență,trust
consolă,sadness
consort,trust
conspiraţie,fear
conspirator,anger
conspirator,anticipation
conspirator,disgust
conspirator,fear
conspira,fear
conetabil,trust
constanţă,trust
constant,trust
mereu,trust
consternare,anger
consternare,fear
constipație,disgust
constitui,trust
constituţional,trust
consul,trust
consulta,trust
contagiune,anticipation
contagiune,disgust
contagiune,fear
contagios,disgust
contagios,fear
contamina,disgust
contaminate,disgust
contaminate,fear
contaminate,sadness
contaminare,disgust
dispreţ,anger
dispreţ,disgust
dispreţ,fear
vrednic de dispreț,anger
vrednic de dispreț,disgust
dispreţuitor,anger
conţinut,joy
conţinut,trust
litigios,anger
litigios,disgust
litigios,fear
contingent,anticipation
continuare,anticipation
continua,anticipation
continua,trust
contrabandă,anger
contrabandă,disgust
contrabandă,fear
contrazice,anger
controversat,anger
mănăstire,trust
convergenţă,anticipation
Conveyancing,trust
condamna,disgust
condamna,fear
condamna,sadness
convinge,anticipation
convins,trust
coteț,anger
coteț,disgust
cooperant,trust
cooperare,trust
de cooperare,trust
poliţist,fear
poliţist,trust
imitator,anger
imitator,disgust
încoronare,joy
încoronare,trust
corporație,trust
cadavru,disgust
cadavru,sadness
corectitudine,trust
corespondenţă,anticipation
corobora,trust
coroborare,trust
corosiv,fear
otrăvitor,anger
otrăvitor,disgust
otrăvitor,fear
otrăvitor,sadness
corupţie,disgust
cosmopolit,trust
canapea,sadness
tuse,disgust
consiliu,anticipation
consiliu,trust
consilier,anger
consilier,fear
numara,trust
numărătoarea inversă,anticipation
concetățean,trust
județ,trust
lovitură,anger
lovitură,surprise
curajos,fear
curier,trust
curte,anger
curte,anticipation
curte,fear
curte,joy
curte,trust
golfuleţ,anticipation
golfuleţ,disgust
golfuleţ,fear
golfuleţ,joy
legământ,trust
acoperi,trust
laş,disgust
laş,fear
laş,sadness
laşitate,fear
fricos,fear
sfios,fear
coiot,fear
ursuz,anger
crăpat,anger
crăpat,fear
leagăn,anticipation
leagăn,joy
leagăn,trust
cârcel,anticipation
capricios,anger
rahat,disgust
zaruri,anticipation
prăbușire,fear
prăbușire,sadness
prăbușire,surprise
implora,anticipation
sete,anticipation
crawl,disgust
înnebunită,anger
înnebunită,fear
nebun,anger
nebun,fear
nebun,sadness
cremă,anticipation
cremă,joy
cremă,surprise
crea,joy
creatură,disgust
creatură,fear
crezare,trust
acreditărilor,trust
credibilitate,trust
credibil,trust
credit,trust
târâtor,anticipation
incinerare,sadness
crescendo,anticipation
crescendo,joy
crescendo,surprise
crescendo,trust
echipaj,trust
crimă,anger
penal,anger
penal,disgust
penal,fear
criminalitate,anger
criminalitate,disgust
criminalitate,fear
căciuli,disgust
căciuli,fear
căciuli,sadness
infirm,fear
infirm,sadness
crocant,trust
critică,anger
critică,sadness
a critica,anger
a critica,disgust
a critica,fear
a critica,sadness
critter,disgust
crocodil,fear
cruce,anger
cruce,fear
cruce,sadness
aplecare,fear
chircit,fear
încoronare,anticipation
încoronare,surprise
crucial,trust
răstignire,anger
răstignire,disgust
răstignire,fear
răstignire,sadness
brut,disgust
crud,anger
crud,disgust
crud,fear
crud,sadness
cruzime,anger
cruzime,disgust
cruzime,fear
cruzime,sadness
surpare,sadness
ronțăit,anger
cruciadă,anger
cruciadă,fear
zdrobit,anger
zdrobit,disgust
zdrobit,fear
zdrobit,sadness
zdrobitor,anger
zdrobitor,disgust
zdrobitor,fear
arțăgos,disgust
strigăt,sadness
plâns,sadness
criptă,fear
criptă,sadness
cub,trust
încornorat,disgust
îmbrățișa,joy
îmbrățișa,trust
tac,anticipation
culinar,trust
cult,fear
cultiva,anticipation
cultiva,trust
ventuze,disgust
ventuze,fear
ventuze,sadness
javră,anger
javră,disgust
javră,fear
vindecabil,trust
curiozitate,anticipation
curiozitate,surprise
blestem,anger
blestem,disgust
blestem,fear
blestem,sadness
blestemare,anger
blestemare,disgust
îndărătnic,anger
custode,trust
custodie,trust
tăietor,fear
cutthroat,anger
cutthroat,fear
tăiere,anger
tăiere,disgust
tăiere,fear
tăiere,sadness
cianură,fear
ciclon,fear
ciclon,surprise
chist,fear
chist,sadness
chistic,disgust
citomegalovirus,sadness
dabbling,anger
dabbling,disgust
daemon,anger
daemon,disgust
daemon,fear
daemon,sadness
daemon,surprise
zănatic,disgust
pumnal,fear
zilnic,anticipation
deteriora,anger
deteriora,disgust
deteriora,sadness
daune,sadness
doamnă,anger
doamnă,disgust
doamnă,trust
La naiba,anger
La naiba,disgust
damnațiune,anger
damnațiune,fear
damnațiune,sadness
dans,joy
dans,trust
dandy,disgust
Pericol,fear
Pericol,sadness
periculos,fear
a indrazni,anticipation
a indrazni,trust
întuneric,sadness
întuneca,fear
întuneca,sadness
întunecat,fear
întuneric,anger
întuneric,fear
dragă,joy
dragă,trust
lance,fear
punctată,anger
punctată,fear
punctată,sadness
mişelesc,anger
mişelesc,disgust
mişelesc,fear
fiică,joy
zori de zi,anticipation
zori de zi,joy
