word,emotion
conseqüències,disgust
conseqüències,fear
conseqüències,sadness
agreujat,anger
agreujant,anger
agreujant,sadness
agreujament,anger
agreujament,disgust
agressió,anger
agressió,fear
agressiu,anger
agressiu,fear
agressor,anger
agressor,fear
agotar,disgust
agotar,fear
agotar,surprise
agitat,anger
agitació,anger
agonitzant,fear
agonia,anger
agonia,fear
agonia,sadness
agradable,trust
convingut,trust
acordant,trust
ail,sadness
malalta,fear
malalta,sadness
aeroport,anticipation
aire,disgust
igual,trust
alarma,fear
alarma,surprise
alarmant,fear
alarmant,surprise
alcoholisme,anger
alcoholisme,disgust
alcoholisme,fear
alcoholisme,sadness
vigilància,anticipation
vigilància,fear
vigilància,surprise
alertes,anticipation
alertes,fear
alertes,surprise
estranger,disgust
estranger,fear
alienar,anger
alienar,disgust
alienat,sadness
alienació,anger
alienació,disgust
alienació,fear
alienació,sadness
viu,anticipation
viu,joy
viu,trust
al · legació,anger
lleialtat,trust
aliança,trust
aliats,trust
encant,anticipation
encant,joy
encant,surprise
aliat,trust
aloha,anticipation
aloha,joy
altercació,anger
sorprèn,surprise
sorprenentment,joy
sorprenentment,surprise
ambaixador,trust
ambició,anticipation
ambició,joy
ambició,trust
ambulància,fear
ambulància,trust
emboscada,anger
emboscada,fear
emboscada,surprise
amen,joy
amen,trust
amistós,joy
amoníac,disgust
amnistia,joy
amortització,trust
amfetamines,disgust
divertir,joy
divertit,joy
diversió,joy
anaconda,disgust
anaconda,fear
analista,anticipation
analista,trust
anarquisme,anger
anarquisme,fear
anarquista,anger
anarquista,fear
anarquia,anger
anarquia,fear
Anatema,anger
Anatema,disgust
Anatema,fear
Anatema,sadness
ancestral,trust
ancoratge,sadness
àngel,anticipation
àngel,joy
àngel,surprise
àngel,trust
angelical,joy
angelical,trust
ràbia,anger
angina,fear
pescant,anticipation
enutjat,anger
enutjat,disgust
angoixa,anger
angoixa,fear
angoixa,sadness
animat,joy
animositat,anger
animositat,disgust
animositat,fear
animositat,sadness
animus,anger
aniquilar,anger
aniquilar,fear
aniquilat,anger
aniquilat,fear
aniquilat,sadness
aniquilació,anger
aniquilació,fear
aniquilació,sadness
anunci,anticipation
molestar,anger
molestar,disgust
molèstia,anger
molèstia,disgust
molest,anger
anul·lació,sadness
anomalia,fear
anomalia,surprise
antagonisme,anger
antagonista,anger
antagonista,disgust
antrax,disgust
antrax,fear
antrax,sadness
anticristo,anger
anticristo,disgust
anticristo,fear
anticipació,anticipation
anticipatòria,anticipation
antídot,anticipation
antídot,trust
antifúngic,trust
antipatia,anger
antipatia,disgust
antisèptic,trust
antisocial,anger
antisocial,disgust
antisocial,fear
antisocial,sadness
antitesis,anger
ansietat,anger
ansietat,anticipation
ansietat,fear
ansietat,sadness
ansiós,anticipation
ansiós,fear
apache,fear
apàtic,sadness
apatia,sadness
pugó,disgust
apologètic,trust
demaneu disculpes,sadness
demaneu disculpes,trust
apòstol,trust
apostòlic,trust
horrorós,disgust
horrorós,fear
aparició,fear
aparició,surprise
apel·lació,anticipation
apendicitis,fear
apendicitis,sadness
aplaudiments,joy
aplaudiments,surprise
aplaudiments,trust
sol · licitant,anticipation
apreciació,joy
apreciació,trust
aprehend,fear
aprensió,fear
aprensiu,anticipation
aprensiu,fear
aprenent,trust
apropant-se,anticipation
aprovació,trust
aprovar,joy
aprovar,trust
àrbitre,trust
arbitratge,anticipation
arqueologia,anticipation
arquitectura,trust
ardent,anticipation
ardent,joy
argumentar,anger
argument,anger
argumentació,anger
arguments,anger
àrid,sadness
armament,anger
armament,fear
armaments,fear
armat,anger
armat,fear
armadura,fear
armadura,trust
blindat,fear
armeria,trust
despertar,anticipation
expedient,anger
expedient,fear
expedient,sadness
arribada,anticipation
arribar,anticipation
arrogant,anger
arrogant,disgust
arsènic,disgust
arsènic,fear
arsènic,sadness
incendi,anger
incendi,fear
art,anticipation
art,joy
art,sadness
art,surprise
artilleria,fear
avergonyit,disgust
avergonyit,sadness
cendres,sadness
ASP,fear
aspiració,anticipation
aspiració,joy
aspiració,surprise
aspiració,trust
aspirar,anticipation
aspirar,joy
aspirant,anticipation
aspirant,joy
aspirant,trust
assail,anger
assail,fear
assail,surprise
assaltant,anger
assaltant,fear
assaltant,sadness
assassí,anger
assassí,fear
assassí,sadness
assassinar,anger
assassinar,fear
assassinat,anger
assassinat,fear
assassinat,sadness
assalt,anger
assalt,fear
muntatge,trust
afirmant,trust
avaluació,surprise
avaluació,trust
asshole,anger
asshole,disgust
cessionari,trust
ajudar,trust
associar,trust
Associació,trust
garantia,trust
assegureu-vos,trust
assegurat,trust
segurament,trust
sorpresa,joy
sorpresa,surprise
per mal camí,fear
astròleg,anticipation
astrònom,anticipation
asil,fear
asimetria,disgust
aterosclerosi,fear
aterosclerosi,sadness
atone,anticipation
atone,joy
atone,trust
atroç,anger
atroç,disgust
atrocitat,anger
atrocitat,disgust
atrocitat,fear
atrocitat,sadness
atròfia,disgust
atròfia,fear
atròfia,sadness
atac,anger
atac,fear
atacant,anger
atacant,disgust
atacant,fear
atacant,sadness
atacant,surprise
assolible,anticipation
intent,anticipation
assistència,anticipation
assistent,trust
atent,trust
atenuació,sadness
testifiqui,trust
certificació,trust
advocat,anger
advocat,fear
advocat,trust
subhasta,anticipation
audiència,anticipation
auditor,fear
auditor,trust
tia,trust
auspicis,anticipation
auspicis,joy
auster,fear
auster,sadness
autèntic,joy
autèntic,trust
autenticar,trust
autenticació,trust
autenticitat,trust
autor,trust
autoritari,trust
autoritat,trust
autorització,trust
autoritzar,trust
automàtic,trust
autòpsia,disgust
autòpsia,fear
autòpsia,sadness
allau,fear
allau,sadness
allau,surprise
avarícia,anger
avarícia,disgust
vengador,anger
aversió,anger
aversió,disgust
aversió,fear
evitar,fear
evitació,fear
evitant,fear
esperar,anticipation
premi,anticipation
premi,joy
premi,surprise
premi,trust
horrible,anger
horrible,disgust
horrible,fear
horrible,sadness
incomoditat,disgust
axioma,trust
axiomàtic,trust
babuí,disgust
bebè,joy
cangur,trust
columna vertebral,anger
columna vertebral,trust
recolzador,trust
cap enrere,disgust
reposar,sadness
bacteris,disgust
bacteris,fear
bacteris,sadness
dolent,anger
dolent,disgust
dolent,fear
dolent,sadness
insígnia,trust
teixó,anger
malament,sadness
maldat,anger
maldat,disgust
maldat,fear
agutzil,fear
agutzil,trust
esquer,fear
esquer,trust
bala,fear
butlletí electoral,anticipation
butlletí electoral,trust
bàlsam,anticipation
bàlsam,joy
bane,anger
bane,disgust
bane,fear
bang,anger
bang,disgust
bang,fear
bang,sadness
bang,surprise
banger,anger
banger,anticipation
banger,fear
banger,surprise
desterrar,anger
desterrar,disgust
desterrar,fear
desterrar,sadness
desterrat,anger
desterrat,fear
desterrat,sadness
banishment,anger
banishment,disgust
banishment,sadness
banc,trust
banquer,trust
fallida,fear
fallida,sadness
fallida,anger
fallida,disgust
banquet,anticipation
banquet,joy
Banshee,anger
Banshee,disgust
Banshee,fear
Banshee,sadness
baptismal,joy
barb,anger
bàrbar,fear
bàrbar,anger
bàrbar,disgust
barf,disgust
ganga,trust
escorça,anger
estèril,sadness
barricada,fear
barrera,anger
barrow,disgust
cambrer,trust
bescanvi,trust
base,trust
bàsquet,anticipation
bàsquet,joy
bastardo,disgust
bastardo,sadness
baluard,anger
batalló,anger
batedor,anger
batedor,fear
maltractat,fear
maltractat,sadness
bateria,anger
batalla,anger
lluitat,anger
lluitat,fear
lluitat,sadness
camp de batalla,fear
bayoneta,anger
bayoneta,fear
platja,joy
biga,joy
beaming,anticipation
beaming,joy
suportar,anger
suportar,fear
baixista,anger
baixista,fear
bèstia,anger
bèstia,fear
bestial,disgust
bestial,fear
batre,anger
batre,fear
batre,sadness
embelliment,joy
embelliment,trust
bonic,joy
embellir,joy
bellesa,joy
roca de fons,trust
abella,anger
abella,fear
cervesa,joy
amic,joy
amic,trust
pregueu,sadness
captaire,sadness
començat,anticipation
behemoth,fear
cregut,trust
creient,trust
menyspreu,anger
menyspreu,disgust
menyspreu,fear
menyspreu,sadness
bel·ligerant,anger
bel·ligerant,fear
fuelle,anger
cinturó,anger
cinturó,fear
benefactor,trust
benevolència,joy
benevolència,trust
benigne,joy
llegat,trust
afligit,sadness
dol,sadness
boig,anger
trair,anger
trair,disgust
trair,sadness
trair,surprise
traïció,anger
traïció,disgust
traïció,sadness
compromès,anticipation
compromès,joy
compromès,trust
beware,anticipation
beware,fear
desconcertat,fear
desconcertat,surprise
desconcert,fear
desconcert,surprise
parcialitat,anger
discutint,anger
discutint,disgust
biennal,anticipation
bigot,anger
bigot,disgust
bigot,fear
granat,anger
granat,disgust
granat,fear
granat,sadness
bilis,anger
bilis,disgust
biòpsia,fear
bedoll,anger
bedoll,disgust
bedoll,fear
naixement,anticipation
naixement,fear
naixement,joy
naixement,trust
aniversari,anticipation
aniversari,joy
aniversari,surprise
lloc de naixement,anger
puta,anger
puta,disgust
puta,fear
puta,sadness
amargament,anger
amargament,disgust
amargament,sadness
amargor,anger
amargor,disgust
amargor,sadness
estrany,surprise
xantatge,anger
xantatge,fear
negritud,fear
negritud,sadness
culpa,anger
culpa,disgust
manta,trust
blasfem,anger
blasfem,disgust
blasfèmia,anger
explosió,anger
explosió,fear
explosió,surprise
flagrant,anger
flagrant,disgust
flames,anger
desolador,sadness
sagnat,disgust
sagnat,fear
sagnat,sadness
taques,anger
taques,disgust
taques,fear
taques,sadness
beneeixi,anticipation
beneeixi,joy
beneeixi,trust
beneït,joy
benedicció,anticipation
benedicció,joy
benedicció,trust
benediccions,anticipation
benediccions,joy
benediccions,surprise
benediccions,trust
taca,disgust
taca,fear
taca,sadness
esclatat,disgust
esclatat,sadness
amb els ulls embenats,anticipation
amb els ulls embenats,fear
amb els ulls embenats,surprise
cegament,sadness
ceguesa,sadness
felicitat,joy
feliç,joy
ampolla,disgust
Blitz,surprise
inflat,disgust
blob,disgust
blob,fear
bloqueig,anger
bloqueig,fear
bloqueig,sadness
vessament de sang,anger
vessament de sang,disgust
vessament de sang,fear
vessament de sang,sadness
vessament de sang,surprise
sanguinari,anger
sanguinari,disgust
sanguinari,fear
sagnant,anger
sagnant,disgust
sagnant,fear
sagnant,sadness
florir,anticipation
florir,joy
florir,trust
blau,sadness
blues,fear
blues,sadness
error,disgust
error,sadness
pissarra,anticipation
guardaespatlles,trust
fals,anger
fals,disgust
bullir,disgust
boig,anticipation
boig,joy
bomba,anger
bomba,fear
bomba,sadness
bomba,surprise
bombard,anger
bombard,fear
bombardeig,anger
bombardeig,fear
bombardejat,disgust
bombarder,fear
bombarder,sadness
Bonança,joy
esclavitud,fear
esclavitud,sadness
bonificació,anticipation
bonificació,joy
bonificació,surprise
boomerang,anticipation
boomerang,trust
avorriment,sadness
molestant,anger
molestant,sadness
fons,sadness
sense fons,fear
abundant,anticipation
generositat,anticipation
generositat,joy
generositat,trust
ram,joy
ram,trust
combat,anger
boví,disgust
intestins,disgust
boxa,anger
salvat,disgust
baralla,anger
baralla,disgust
baralla,fear
descarat,anger
trencar,surprise
suborn,disgust
nupcial,anticipation
nupcial,joy
nupcial,trust
núvia,anticipation
núvia,joy
núvia,trust
nuvi,anticipation
nuvi,joy
nuvi,trust
dama d'honor,joy
dama d'honor,trust
brigada,fear
alegre,joy
alegre,surprise
alegre,trust
genial,anticipation
genial,joy
genial,trust
sofre,anger
sofre,fear
broadside,anticipation
broil,anger
es va trencar,fear
es va trencar,sadness
trencat,anger
trencat,fear
trencat,sadness
prostíbul,disgust
germà,trust
confraria,trust
fraternal,anticipation
fraternal,joy
fraternal,trust
Moretones,anticipation
pitjor,anger
brutal,anger
brutal,fear
brutalitat,anger
brutalitat,fear
brute,anger
brute,fear
brute,sadness
Buck,fear
Buck,surprise
amic,anticipation
pressupost,trust
bufet,anger
error,fear
corneta,anticipation
intimidació,anger
intimidació,fear
bum,disgust
bum,sadness
bummer,anger
bummer,disgust
búnquer,fear
incrèdul,fear
incrèdul,sadness
burocràcia,trust
buròcrata,disgust
lladre,disgust
lladre,fear
enterrament,anger
enterrament,fear
enterrament,sadness
enterrat,fear
enterrat,sadness
burke,anger
burke,disgust
burke,fear
burke,sadness
burlesco,surprise
cremat,disgust
butlletí,trust
enterrar,sadness
buss,joy
busted,anger
busted,fear
carnisser,anger
carnisser,disgust
carnisser,fear
majordom,trust
brunzit,anticipation
brunzit,fear
adéu,anticipation
reglament,trust
cabal,fear
gabinet,trust
cable,surprise
cacofonia,anger
cacofonia,disgust
Cad,anger
Cad,disgust
Cadaver,disgust
Cadaver,fear
Cadaver,sadness
Cadaver,surprise
gàbia,sadness
calamitat,sadness
càlcul,anticipation
calculadora,trust
becerro,joy
becerro,trust
trucades,anticipation
trucades,trust
camuflatge,surprise
campanyes,anger
campanyes,fear
cancel · lar,sadness
càncer,anger
càncer,disgust
càncer,fear
càncer,sadness
sincer,anticipation
sincer,joy
sincer,surprise
sincer,trust
canya,anger
canya,fear
canker,anger
canker,disgust
caníbal,disgust
caníbal,fear
canibalisme,disgust
canons,trust
cap,anticipation
cap,trust
cautivar,anticipation
cautivar,joy
cautivar,surprise
cautivar,trust
captiva,fear
captiva,sadness
captivitat,sadness
captor,fear
carcassa,disgust
carcassa,fear
carcassa,sadness
carcinoma,fear
carcinoma,sadness
cardiomiopatia,fear
cardiomiopatia,sadness
carrera,anticipation
descuit,anger
descuit,disgust
cuidador,trust
càries,disgust
carnisseria,anger
carnisseria,disgust
carnisseria,fear
carnisseria,sadness
carnisseria,surprise
carnívors,fear
carol,joy
carol,trust
cartutx,fear
cas,fear
cas,sadness
efectiu,anger
efectiu,anticipation
efectiu,fear
efectiu,joy
efectiu,trust
caixer,trust
caixeta,fear
caixeta,sadness
víctima,anger
víctima,fear
víctima,sadness
cataracta,anticipation
cataracta,fear
cataracta,sadness
catàstrofe,anger
catàstrofe,disgust
catàstrofe,fear
catàstrofe,sadness
catàstrofe,surprise
atrapar,surprise
catecisme,disgust
catedral,joy
catedral,trust
precaució,anger
precaució,anticipation
precaució,fear
cautelós,anticipation
cautelós,fear
cautelós,trust
amb cautela,fear
celebrat,anticipation
celebrat,joy
celebrant,anticipation
celebrant,joy
celebració,anticipation
celebració,joy
celebració,surprise
celebració,trust
celebritat,anger
celebritat,anticipation
celebritat,disgust
celebritat,joy
celebritat,surprise
celebritat,trust
celestial,anticipation
celestial,joy
ciment,anticipation
ciment,trust
cementiri,fear
cementiri,sadness
censurar,anger
censurar,disgust
censurar,fear
censurar,trust
centre,trust
cerimònia,joy
cerimònia,surprise
certificar,trust
cess,disgust
palla,anger
palla,fear
disgust,disgust
disgust,sadness
president,trust
presidenta,trust
desafiament,anger
desafiament,fear
campió,anticipation
campió,joy
campió,trust
oportunitat,surprise
canceller,trust
canviar,fear
canviable,anticipation
canviable,surprise
chant,anger
chant,anticipation
chant,joy
chant,surprise
Chaos,anger
Chaos,fear
Chaos,sadness
caòtic,anger
capellà,trust
cobrable,fear
cobrable,sadness
caritatiu,anticipation
caritatiu,joy
caritatiu,trust
caritat,joy
encantat,joy
gràfic,trust
castedat,anticipation
castedat,trust
enganyar,anger
enganyar,disgust
llista de verificació,trust
alegria,anticipation
alegria,joy
alegria,surprise
alegria,trust
animant,joy
químic,trust
estimar,anticipation
estimar,joy
estimar,surprise
estimar,trust
xicana,anticipation
xicana,surprise
xicana,trust
pollastre,fear
nen,anticipation
nen,joy
infància,joy
quimera,fear
quimera,surprise
chirp,joy
xocolata,anticipation
xocolata,joy
xocolata,trust
cor,joy
cor,trust
sufocar,anger
sufocar,sadness
còlera,disgust
còlera,fear
còlera,sadness
coral,joy
crònica,sadness
crònica,trust
riure,anticipation
riure,joy
riure,surprise
riure,trust
Església,anticipation
Església,joy
Església,trust
civilització,trust
civilitzat,joy
civilitzat,trust
reclamant,anger
reclamant,disgust
clamor,anger
clamor,anticipation
clamor,disgust
clamor,surprise
clan,trust
aplaudir,anticipation
aplaudir,joy
aplaudir,trust
xoc,anger
xocant,anger
xocant,fear
clàssics,joy
urpa,anger
urpa,fear
net,joy
net,trust
aclariment,trust
adherir-se,fear
clerical,trust
penya-segat,fear
clímax,anticipation
clímax,joy
clímax,surprise
clímax,trust
rellotge,anticipation
proximitat,joy
proximitat,trust
tancament,anticipation
tancament,joy
tancament,sadness
ennuvolat,sadness
núvols,fear
pallasso,anticipation
pallasso,joy
pallasso,surprise
pista,anticipation
torpe,disgust
entrenador,trust
coalesce,trust
coaxial,trust
cobra,fear
cocaïna,sadness
coaccionar,anger
coaccionar,disgust
coaccionar,fear
coerció,anger
coerció,disgust
coerció,fear
coerció,sadness
coexistir,trust
coexistint,trust
sarcòfag,fear
sarcòfag,sadness
còmode,trust
cohesió,trust
cohesiu,trust
coincidència,surprise
fredor,anger
fredor,disgust
fredor,fear
fredor,sadness
col·laborador,trust
col.lapse,disgust
col.lapse,fear
col.lapse,sadness
col · lateral,trust
col·lectivament,trust
col.lisió,anger
col · lusió,anger
col · lusió,disgust
col · lusió,fear
col · lusió,sadness
coronel,trust
coma,fear
coma,sadness
comatose,fear
comatose,sadness
combat,fear
combatent,anger
combatent,fear
combativa,anger
combativa,fear
confort,anticipation
confort,joy
confort,trust
arribant,anticipation
comandant,trust
commemorar,anticipation
commemorar,joy
commemorar,sadness
commemoració,anticipation
commemoració,joy
commemoratiu,anticipation
encomiable,joy
encomiable,trust
comerç,trust
comissió,trust
comprometre,sadness
comitè,trust
commodore,trust
lloc comú,anticipation
lloc comú,trust
commonwealth,trust
commoció,anger
comunicar-se,trust
comunicació,trust
comunió,joy
comunió,trust
comunisme,anger
comunisme,fear
comunisme,sadness
compacte,trust
company,joy
company,trust
brúixola,trust
compassió,fear
compensar,anticipation
compensar,joy
compensar,surprise
compensar,trust
competència,trust
competent,trust
competició,anticipation
queixar-se,anger
queixar-se,sadness
queixa,anger
complement,anticipation
complement,joy
complement,surprise
complement,trust
completant,anticipation
completant,joy
finalització,anticipation
finalització,joy
compliment,trust
complicar,anger
compost,disgust
comprimir,anger
contralor,trust
compulsió,anger
camarada,trust
ocultar,sadness
amagat,anticipation
amagat,fear
amagat,surprise
ocultació,anger
ocultació,anticipation
ocultació,fear
preocupat,fear
preocupat,sadness
conciliació,joy
conciliació,trust
concòrdia,trust
concordança,trust
concussió,anger
concussió,sadness
condemnar,anger
condemna,anger
condemna,anticipation
condemna,disgust
condemna,fear
condemna,sadness
condescension,anger
condescension,disgust
condescension,sadness
condol,sadness
Confederat,trust
confessar,trust
confessió,anticipation
confessió,fear
confessió,sadness
confessió,surprise
confessional,fear
confessional,trust
Confieu,trust
confiança,fear
confiança,joy
confiança,trust
confiat,joy
confiat,trust
confidencial,trust
confine,anger
confine,fear
confine,sadness
confinat,anger
confinat,disgust
confinat,fear
confinat,sadness
confinament,anger
confinament,fear
confinament,sadness
confirmació,trust
confirmat,trust
confiscar,anger
confiscar,sadness
conflagració,anger
conflagració,fear
conflicte,anger
conflicte,fear
conflicte,sadness
conformitat,trust
confrontar,anger
confusió,anger
confusió,fear
conglomerat,trust
felicitacions,joy
congregació,trust
congrés,disgust
congrés,trust
congressista,trust
congruència,trust
conjectura,anticipation
conjurar,anticipation
conjurar,surprise
connectiu,trust
coneixedor,joy
coneixedor,trust
conquesta,anger
conquesta,fear
consciència,trust
conscient,trust
consagració,anticipation
consagració,joy
consagració,sadness
consagració,trust
conseqüent,anticipation
conservació,anticipation
conservació,trust
considerat,trust
consistència,trust
consola,sadness
consort,trust
conspiració,fear
conspirador,anger
conspirador,anticipation
conspirador,disgust
conspirador,fear
conspié,fear
constable,trust
constància,trust
constant,trust
constantment,trust
consternació,anger
consternació,fear
constipació,disgust
constituir,trust
constitucional,trust
restringir,fear
restricció,anger
restricció,fear
restricció,sadness
cònsol,trust
consultar,trust
contagi,anticipation
contagi,disgust
contagi,fear
contagiosa,disgust
contagiosa,fear
contaminar,disgust
contaminat,disgust
contaminat,fear
contaminat,sadness
contaminació,disgust
despreciable,anger
despreciable,disgust
despectiu,anger
contingut,joy
contingut,trust
controvertit,anger
controvertit,disgust
controvertit,fear
contingent,anticipation
continuació,anticipation
continueu,anticipation
continueu,trust
contraban,anger
contraban,disgust
contraban,fear
contradiu,anger
convent,trust
convergència,anticipation
transferència de material,trust
condemnat,anger
condemnat,disgust
condemnat,fear
condemnat,sadness
convencer,anticipation
convencer,trust
convençut,trust
convincent,trust
coop,anger
coop,disgust
cooperant,trust
cooperació,trust
cooperativa,trust
policia,fear
policia,trust
copycat,anger
copycat,disgust
coronació,joy
coronació,trust
corporació,trust
cadàver,disgust
cadàver,sadness
correcció,trust
correspondència,anticipation
corroborar,trust
corroboració,trust
corrosiu,fear
corrompido,anger
corrompido,disgust
corrompido,fear
corrompido,sadness
corrupció,disgust
cosmopolita,trust
sofà,sadness
tos,disgust
consell,anticipation
consell,trust
Consell,trust
conseller,anger
conseller,fear
conseller,trust
comptar,trust
compte enrere,anticipation
paisà,trust
comtat,trust
cop d'estat,anger
cop d'estat,surprise
valent,fear
missatger,trust
tribunal,anger
tribunal,anticipation
tribunal,fear
festeig,anticipation
festeig,joy
festeig,trust
Cala,anticipation
Cala,disgust
Cala,fear
Cala,joy
pacte,trust
portada,trust
covard,disgust
covard,fear
covard,sadness
covardia,fear
boig,fear
coiot,fear
crabby,anger
esquerdat,anger
esquerdat,fear
bressol,anticipation
bressol,joy
bressol,trust
rampa,anticipation
cruixent,anger
merda,disgust
dits,anticipation
falla,fear
falla,sadness
falla,surprise
anhela,anticipation
anhel,anticipation
gatejar,disgust
embogit,anger
embogit,fear
boig,sadness
crema,anticipation
crema,joy
crema,surprise
crear,joy
criatura,disgust
criatura,fear
credibilitat,trust
credencials,trust
creïble,trust
crèdit,trust
rastrero,anticipation
cremació,sadness
crescendo,anticipation
crescendo,joy
crescendo,surprise
crescendo,trust
tripulació,trust
crim,anger
criminal,anger
criminal,disgust
criminal,fear
criminalitat,anger
criminalitat,disgust
criminalitat,fear
encongir-se,disgust
encongir-se,fear
encongir-se,sadness
parapleja,fear
parapleja,sadness
paralitzat,sadness
cruixent,trust
crítica,anger
crítica,sadness
criticar,anger
criticar,disgust
criticar,fear
criticar,sadness
Critter,disgust
cocodril,fear
creu,anger
creu,fear
creu,sadness
agachar,fear
ajupit,fear
coronació,anticipation
coronació,surprise
crucial,trust
crucifixió,anger
crucifixió,disgust
crucifixió,fear
crucifixió,sadness
cru,disgust
cruel,anger
cruel,disgust
cruel,fear
cruel,sadness
cruelmente,anger
cruelmente,fear
crueltat,anger
crueltat,disgust
crueltat,fear
crueltat,sadness
esmicolant,sadness
cruixit,anger
croada,anger
croada,fear
aixafat,anger
aixafat,disgust
aixafat,fear
aixafat,sadness
aixafament,anger
aixafament,disgust
aixafament,fear
cruixent,disgust
plorar,sadness
plorant,sadness
cripta,fear
cripta,sadness
cub,trust
corbates,disgust
abraçar,joy
abraçar,trust
cue,anticipation
culinari,trust
culte,fear
conrear,anticipation
conrear,trust
engorrosa,sadness
cupping,disgust
cupping,fear
cupping,sadness
cur,anger
cur,disgust
cur,fear
curable,trust
curiositat,anticipation
curiositat,surprise
maledicció,anger
maledicció,disgust
maledicció,fear
maledicció,sadness
Maleït,anger
Maleït,fear
Maleït,sadness
maleït,anger
maleït,disgust
cussed,anger
custodio,trust
custòdia,trust
tallador,fear
cutthroat,anger
cutthroat,fear
tall,anger
tall,disgust
tall,fear
tall,sadness
cianur,fear
cicló,fear
cicló,surprise
quist,fear
quist,sadness
quístic,disgust
citomegalovirus,sadness
dabbling,anger
dabbling,disgust
dimoni,anger
dimoni,disgust
dimoni,fear
dimoni,sadness
dimoni,surprise
daft,disgust
daga,fear
diàriament,anticipation
dany,anger
dany,disgust
dany,sadness
danys,sadness
Dame,anger
Dame,disgust
Dame,trust
maleïda,anger
maleïda,disgust
condemnació,anger
condemnació,fear
condemnació,sadness
dansa,joy
dansa,trust
dandy,disgust
perill,fear
perill,sadness
perillós,fear
s'atreveix,anticipation
s'atreveix,trust
fosc,sadness
fosc,fear
enfosquit,fear
enfosquit,sadness
foscor,anger
foscor,fear
foscor,sadness
estimat,joy
estimat,trust
dard,fear
va trencar,anger
va trencar,fear
va trencar,sadness
dastardly,anger
dastardly,disgust
dastardly,fear
filla,joy
alba,anticipation
alba,joy
alba,surprise
alba,trust
diaca,trust
mortal,anger
mortal,disgust
mortal,fear
mortal,sadness
acord,anticipation
acord,joy
acord,surprise
tractes,trust
mort,anger
mort,anticipation
mort,disgust
mort,fear
mort,sadness
mort,surprise
debacle,fear
debacle,sadness
desertatge,disgust
desertatge,fear
obligació,anticipation
escombraries,disgust
deute,sadness
decaïment,fear
decaïment,sadness
decadent,disgust
decadent,sadness
engany,anger
engany,disgust
engany,fear
engany,sadness
engany,surprise
enganyós,disgust
enganyós,sadness
enganyar,sadness
enganyat,anger
enganyant,trust
descompondre,disgust
descompost,sadness
descomposició,disgust
descomposició,fear
descomposició,sadness
senyu,surprise
decry,anger
escriptura,trust
difamació,disgust
difamació,fear
difamatori,anger
per defecte,disgust
per defecte,fear
per defecte,sadness
vençut,sadness
defecte,anger
defectuós,disgust
defensar,fear
acusat,sadness
defensat,trust
defensor,trust
defensa,anger
defensa,anticipation
defensa,fear
indefens,fear
indefens,sadness
