word,emotion
airport,anticipation
airs,disgust
akin,trust
alarm,fear
alarm,surprise
alarming,fear
alarming,surprise
alb,trust
alcoholism,anger
alcoholism,disgust
alcoholism,fear
alcoholism,sadness
alertness,anticipation
alertness,fear
alertness,surprise
alerts,anticipation
alerts,fear
alerts,surprise
alien,disgust
alien,fear
alienate,anger
alienate,disgust
alienated,sadness
alienation,anger
alienation,disgust
alienation,fear
alienation,sadness
alive,anticipation
alive,joy
alive,trust
allegation,anger
allegiance,trust
alliance,trust
allied,trust
allure,anticipation
allure,joy
allure,surprise
ally,trust
aloha,anticipation
aloha,joy
altercation,anger
amaze,surprise
amazingly,joy
amazingly,surprise
ambassador,trust
ambition,anticipation
ambition,joy
ambition,trust
ambulance,fear
ambulance,trust
ambush,anger
ambush,fear
ambush,surprise
amen,joy
amen,trust
amicable,joy
ammonia,disgust
amnesty,joy
amortization,trust
amour,anticipation
amour,joy
amour,trust
amphetamines,disgust
amuse,joy
amused,joy
amusement,joy
amusing,joy
anaconda,disgust
anaconda,fear
analyst,anticipation
analyst,trust
anarchism,anger
anarchism,fear
anarchist,anger
anarchist,fear
anarchy,anger
anarchy,fear
anathema,anger
anathema,disgust
anathema,fear
anathema,sadness
ancestral,trust
anchorage,sadness
angel,anticipation
angel,joy
angel,surprise
angel,trust
angelic,joy
angelic,trust
anger,anger
angina,fear
angling,anticipation
angry,anger
angry,disgust
anguish,anger
anguish,fear
anguish,sadness
animated,joy
animosity,anger
animosity,disgust
animosity,fear
animosity,sadness
animus,anger
annihilate,anger
annihilate,fear
annihilated,anger
annihilated,fear
annihilated,sadness
annihilation,anger
annihilation,fear
annihilation,sadness
announcement,anticipation
annoy,anger
annoy,disgust
annoyance,anger
annoyance,disgust
annoying,anger
annulment,sadness
anomaly,fear
anomaly,surprise
answerable,trust
antagonism,anger
antagonist,anger
antagonistic,anger
antagonistic,disgust
anthrax,disgust
anthrax,fear
anthrax,sadness
antichrist,anger
antichrist,disgust
antichrist,fear
anticipation,anticipation
anticipatory,anticipation
antidote,anticipation
antidote,trust
antifungal,trust
antipathy,anger
antipathy,disgust
antiseptic,trust
antisocial,anger
antisocial,disgust
antisocial,fear
antisocial,sadness
antithesis,anger
anxiety,anger
anxiety,anticipation
anxiety,fear
anxiety,sadness
anxious,anticipation
anxious,fear
apache,fear
apathetic,sadness
apathy,sadness
aphid,disgust
apologetic,trust
apologize,sadness
apologize,trust
apostle,trust
apostolic,trust
appalling,disgust
appalling,fear
apparition,fear
apparition,surprise
appeal,anticipation
appendicitis,fear
appendicitis,sadness
applause,joy
applause,surprise
applause,trust
applicant,anticipation
appreciation,joy
appreciation,trust
apprehend,fear
apprehension,fear
apprehensive,anticipation
apprehensive,fear
apprentice,trust
approaching,anticipation
approbation,trust
approve,joy
approve,trust
arbiter,trust
arbitration,anticipation
arbitrator,trust
archaeology,anticipation
architecture,trust
ardent,anticipation
ardent,joy
argue,anger
argument,anger
argumentation,anger
arguments,anger
arid,sadness
armament,anger
armament,fear
armaments,fear
armed,anger
armed,fear
armor,fear
armor,trust
armored,fear
armory,trust
arouse,anticipation
arraignment,anger
arraignment,fear
arraignment,sadness
arrival,anticipation
arrive,anticipation
arrogant,anger
arrogant,disgust
arsenic,disgust
arsenic,fear
arsenic,sadness
arson,anger
arson,fear
art,anticipation
art,joy
art,sadness
art,surprise
artillery,fear
ashamed,disgust
ashamed,sadness
ashes,sadness
asp,fear
aspiration,anticipation
aspiration,joy
aspiration,surprise
aspiration,trust
aspire,anticipation
aspire,joy
aspiring,anticipation
aspiring,joy
aspiring,trust
assail,anger
assail,fear
assail,surprise
assailant,anger
assailant,fear
assailant,sadness
assassin,anger
assassin,fear
assassin,sadness
assassinate,anger
assassinate,fear
assassination,anger
assassination,fear
assassination,sadness
assault,anger
assault,fear
assembly,trust
asserting,trust
assessment,surprise
assessment,trust
assessor,trust
asshole,anger
asshole,disgust
assignee,trust
assist,trust
associate,trust
association,trust
assurance,trust
assure,trust
assured,trust
assuredly,trust
astonishingly,surprise
astonishment,joy
astonishment,surprise
astray,fear
astrologer,anticipation
astronomer,anticipation
asylum,fear
asymmetry,disgust
atherosclerosis,fear
atherosclerosis,sadness
atone,anticipation
atone,joy
atone,trust
atrocious,anger
atrocious,disgust
atrocity,anger
atrocity,disgust
atrocity,fear
atrocity,sadness
atrophy,disgust
atrophy,fear
atrophy,sadness
attack,anger
attack,fear
attacking,anger
attacking,disgust
attacking,fear
attacking,sadness
attacking,surprise
attainable,anticipation
attempt,anticipation
attendance,anticipation
attendant,trust
attentive,trust
attenuation,sadness
attest,trust
attestation,trust
attorney,anger
attorney,fear
attorney,trust
auction,anticipation
audience,anticipation
auditor,fear
auditor,trust
aunt,trust
auspicious,anticipation
auspicious,joy
austere,fear
austere,sadness
authentic,joy
authentic,trust
authenticate,trust
authentication,trust
authenticity,trust
author,trust
authoritative,trust
authority,trust
authorization,trust
authorize,trust
automatic,trust
autopsy,disgust
autopsy,fear
autopsy,sadness
avalanche,fear
avalanche,sadness
avalanche,surprise
avarice,anger
avarice,disgust
avenger,anger
averse,anger
averse,disgust
averse,fear
aversion,anger
aversion,disgust
aversion,fear
avoid,fear
avoidance,fear
avoiding,fear
await,anticipation
award,anticipation
award,joy
award,surprise
award,trust
awful,anger
awful,disgust
awful,fear
awful,sadness
awkwardness,disgust
axiom,trust
axiomatic,trust
baboon,disgust
baby,joy
babysitter,trust
backbone,anger
backbone,trust
backer,trust
backwards,disgust
backwater,sadness
bacteria,disgust
bacteria,fear
bacteria,sadness
bacterium,disgust
bacterium,fear
bad,anger
bad,disgust
bad,fear
bad,sadness
badge,trust
badger,anger
badly,sadness
badness,anger
badness,disgust
badness,fear
bailiff,fear
bailiff,trust
bait,fear
bait,trust
bale,fear
ballot,anticipation
ballot,trust
balm,anticipation
balm,joy
bane,anger
bane,disgust
bane,fear
bang,anger
bang,disgust
bang,fear
bang,sadness
bang,surprise
banger,anger
banger,anticipation
banger,fear
banger,surprise
banish,anger
banish,disgust
banish,fear
banish,sadness
banished,anger
banished,fear
banished,sadness
banishment,anger
banishment,disgust
banishment,sadness
bank,trust
banker,trust
bankrupt,fear
bankrupt,sadness
bankruptcy,anger
bankruptcy,disgust
bankruptcy,fear
bankruptcy,sadness
banquet,anticipation
banquet,joy
banshee,anger
banshee,disgust
banshee,fear
banshee,sadness
baptismal,joy
barb,anger
barbarian,fear
barbaric,anger
barbaric,disgust
barbaric,fear
barf,disgust
bargain,trust
bark,anger
barren,sadness
barricade,fear
barrier,anger
barrow,disgust
bartender,trust
barter,trust
base,trust
basketball,anticipation
basketball,joy
bastard,disgust
bastard,sadness
bastion,anger
battalion,anger
batter,anger
batter,fear
battered,fear
battered,sadness
battery,anger
battle,anger
battled,anger
battled,fear
battled,sadness
battlefield,fear
bayonet,anger
bayonet,fear
beach,joy
beam,joy
beaming,anticipation
beaming,joy
bear,anger
bear,fear
bearish,anger
bearish,fear
beast,anger
beast,fear
beastly,disgust
beastly,fear
beating,anger
beating,fear
beating,sadness
beautification,joy
beautification,trust
beautiful,joy
beautify,joy
beauty,joy
bedrock,trust
bee,anger
bee,fear
beer,joy
befriend,joy
befriend,trust
beg,sadness
beggar,sadness
begun,anticipation
behemoth,fear
believed,trust
believer,trust
believing,trust
belittle,anger
belittle,disgust
belittle,fear
belittle,sadness
belligerent,anger
belligerent,fear
bellows,anger
belt,anger
belt,fear
benefactor,trust
benevolence,joy
benevolence,trust
benign,joy
bequest,trust
bereaved,sadness
bereavement,sadness
berserk,anger
bestial,disgust
bestial,fear
betray,anger
betray,disgust
betray,sadness
betray,surprise
betrayal,anger
betrayal,disgust
betrayal,sadness
betrothed,anticipation
betrothed,joy
betrothed,trust
beware,anticipation
beware,fear
bewildered,fear
bewildered,surprise
bewilderment,fear
bewilderment,surprise
bias,anger
bickering,anger
bickering,disgust
biennial,anticipation
bier,fear
bier,sadness
bigot,anger
bigot,disgust
bigot,fear
bigoted,anger
bigoted,disgust
bigoted,fear
bigoted,sadness
bile,anger
bile,disgust
biopsy,fear
birch,anger
birch,disgust
birch,fear
birth,anticipation
birth,fear
birth,joy
birth,trust
birthday,anticipation
birthday,joy
birthday,surprise
birthplace,anger
bitch,anger
bitch,disgust
bitch,fear
bitch,sadness
bitterly,anger
bitterly,disgust
bitterly,sadness
bitterness,anger
bitterness,disgust
bitterness,sadness
bizarre,surprise
blackmail,anger
blackmail,fear
blackness,fear
blackness,sadness
blame,anger
blame,disgust
blanket,trust
blasphemous,anger
blasphemous,disgust
blasphemy,anger
blast,anger
blast,fear
blast,surprise
blatant,anger
blatant,disgust
blaze,anger
bleak,sadness
bleeding,disgust
bleeding,fear
bleeding,sadness
blemish,anger
blemish,disgust
blemish,fear
blemish,sadness
bless,anticipation
bless,joy
bless,trust
blessed,joy
blessing,anticipation
blessing,joy
blessing,trust
blessings,anticipation
blessings,joy
blessings,surprise
blessings,trust
blight,disgust
blight,fear
blight,sadness
blighted,disgust
blighted,sadness
blindfold,anticipation
blindfold,fear
blindfold,surprise
blindly,sadness
blindness,sadness
bliss,joy
blissful,joy
blister,disgust
blitz,surprise
bloated,disgust
blob,disgust
blob,fear
blockade,anger
blockade,fear
blockade,sadness
bloodshed,anger
bloodshed,disgust
bloodshed,fear
bloodshed,sadness
bloodshed,surprise
bloodthirsty,anger
bloodthirsty,disgust
bloodthirsty,fear
bloody,anger
bloody,disgust
bloody,fear
bloody,sadness
bloom,anticipation
bloom,joy
bloom,trust
blossom,joy
blue,sadness
blues,fear
blues,sadness
blunder,disgust
blunder,sadness
board,anticipation
bodyguard,trust
bogus,anger
bogus,disgust
boil,disgust
boisterous,anger
boisterous,anticipation
boisterous,joy
bomb,anger
bomb,fear
bomb,sadness
bomb,surprise
bombard,anger
bombard,fear
bombardment,anger
bombardment,fear
bombed,disgust
bomber,fear
bomber,sadness
bonanza,joy
bondage,fear
bondage,sadness
bonus,anticipation
bonus,joy
bonus,surprise
boomerang,anticipation
boomerang,trust
boredom,sadness
bothering,anger
bothering,sadness
bottom,sadness
bottomless,fear
bountiful,anticipation
bountiful,joy
bounty,anticipation
bounty,joy
bounty,trust
bouquet,joy
bouquet,trust
bout,anger
bovine,disgust
bowels,disgust
boxing,anger
bran,disgust
brawl,anger
brawl,disgust
brawl,fear
brazen,anger
break,surprise
breakup,sadness
bribery,disgust
bridal,anticipation
bridal,joy
bridal,trust
bride,anticipation
bride,joy
bride,trust
bridegroom,anticipation
bridegroom,joy
bridegroom,trust
bridesmaid,joy
bridesmaid,trust
brigade,fear
brighten,joy
brighten,surprise
brighten,trust
brilliant,anticipation
brilliant,joy
brilliant,trust
brimstone,anger
brimstone,fear
broadside,anticipation
broil,anger
broke,fear
broke,sadness
broken,anger
broken,fear
broken,sadness
brothel,disgust
brother,trust
brotherhood,trust
brotherly,anticipation
brotherly,joy
brotherly,trust
bruise,anticipation
brunt,anger
brutal,anger
brutal,fear
brutality,anger
brutality,fear
brute,anger
brute,fear
brute,sadness
buck,fear
buck,surprise
buddy,anticipation
buddy,joy
buddy,trust
budget,trust
buffet,anger
bug,disgust
bug,fear
bugaboo,anger
bugaboo,fear
bugaboo,sadness
bugle,anticipation
bully,anger
bully,fear
bum,disgust
bum,sadness
bummer,anger
bummer,disgust
bunker,fear
burdensome,fear
burdensome,sadness
bureaucracy,trust
bureaucrat,disgust
burglar,disgust
burglar,fear
burial,anger
burial,fear
burial,sadness
buried,fear
buried,sadness
burke,anger
burke,disgust
burke,fear
burke,sadness
burlesque,surprise
burnt,disgust
bursary,trust
bury,sadness
buss,joy
busted,anger
busted,fear
butcher,anger
butcher,disgust
butcher,fear
butler,trust
buzz,anticipation
buzz,fear
bye,anticipation
bylaw,trust
cabal,fear
cabinet,trust
cable,surprise
cacophony,anger
cacophony,disgust
cad,anger
cad,disgust
cadaver,disgust
cadaver,fear
cadaver,sadness
cadaver,surprise
cage,sadness
calamity,sadness
calculation,anticipation
calculator,trust
calf,joy
calf,trust
callous,anger
callous,disgust
calls,anticipation
calls,trust
camouflage,surprise
camouflaged,surprise
campaigning,anger
campaigning,fear
cancel,sadness
cancer,anger
cancer,disgust
cancer,fear
cancer,sadness
candid,anticipation
candid,joy
candid,surprise
candid,trust
cane,anger
cane,fear
canker,anger
canker,disgust
cannibal,disgust
cannibal,fear
cannibalism,disgust
cannon,anger
cannon,fear
canons,trust
cap,anticipation
cap,trust
captivate,anticipation
captivate,joy
captivate,surprise
captivate,trust
captive,fear
captive,sadness
captivity,sadness
captor,fear
carcass,disgust
carcass,fear
carcass,sadness
carcinoma,fear
carcinoma,sadness
cardiomyopathy,fear
cardiomyopathy,sadness
career,anticipation
carelessness,anger
carelessness,disgust
caretaker,trust
caries,disgust
carnage,anger
carnage,disgust
carnage,fear
carnage,sadness
carnage,surprise
carnivorous,fear
carol,joy
carol,trust
cartridge,fear
case,fear
case,sadness
cash,anger
cash,anticipation
cash,fear
cash,joy
cash,trust
cashier,trust
casket,fear
casket,sadness
casualty,anger
casualty,fear
casualty,sadness
cataract,anticipation
cataract,fear
cataract,sadness
catastrophe,anger
catastrophe,disgust
catastrophe,fear
catastrophe,sadness
catastrophe,surprise
catch,surprise
catechism,disgust
cathedral,joy
cathedral,trust
caution,anger
caution,anticipation
caution,fear
cautionary,fear
cautious,anticipation
cautious,fear
cautious,trust
cautiously,fear
celebrated,anticipation
celebrated,joy
celebrating,anticipation
celebrating,joy
celebration,anticipation
celebration,joy
celebration,surprise
celebration,trust
celebrity,anger
celebrity,anticipation
celebrity,disgust
celebrity,joy
celebrity,surprise
celebrity,trust
celestial,anticipation
celestial,joy
cement,anticipation
cement,trust
cemetery,fear
cemetery,sadness
censor,anger
censor,disgust
censor,fear
censor,trust
center,trust
ceremony,joy
ceremony,surprise
certify,trust
cess,disgust
chaff,anger
chaff,fear
chagrin,disgust
chagrin,sadness
chairman,trust
chairwoman,trust
challenge,anger
challenge,fear
champion,anticipation
champion,joy
champion,trust
chance,surprise
chancellor,trust
change,fear
changeable,anticipation
changeable,surprise
chant,anger
chant,anticipation
chant,joy
chant,surprise
chaos,anger
chaos,fear
chaos,sadness
chaotic,anger
chaplain,trust
chargeable,fear
chargeable,sadness
charitable,anticipation
charitable,joy
charitable,trust
charity,joy
charmed,joy
chart,trust
chasm,fear
chastity,anticipation
chastity,trust
cheat,anger
cheat,disgust
checklist,trust
cheer,anticipation
cheer,joy
cheer,surprise
cheer,trust
cheerful,joy
cheerful,surprise
cheerfulness,anticipation
cheerfulness,joy
cheerfulness,trust
cheering,joy
cheery,anticipation
cheery,joy
chemist,trust
cherish,anticipation
cherish,joy
cherish,surprise
cherish,trust
chicane,anticipation
chicane,surprise
chicane,trust
chicken,fear
child,anticipation
child,joy
childhood,joy
chimera,fear
chimera,surprise
chirp,joy
chocolate,anticipation
chocolate,joy
chocolate,trust
choir,joy
choir,trust
choke,anger
choke,sadness
cholera,disgust
cholera,fear
cholera,sadness
choral,joy
chronic,sadness
chronicle,trust
chuckle,anticipation
chuckle,joy
chuckle,surprise
chuckle,trust
church,anticipation
church,joy
church,trust
civilization,trust
civilized,joy
civilized,trust
claimant,anger
claimant,disgust
clamor,anger
clamor,anticipation
clamor,disgust
clamor,surprise
clan,trust
clap,anticipation
clap,joy
clap,trust
clash,anger
clashing,anger
clashing,fear
classics,joy
claw,anger
claw,fear
clean,joy
clean,trust
clearance,trust
cleave,fear
clerical,trust
cliff,fear
climax,anticipation
climax,joy
climax,surprise
climax,trust
clock,anticipation
closeness,joy
closeness,trust
closure,anticipation
closure,joy
closure,sadness
clouded,sadness
cloudiness,fear
cloudy,sadness
clown,anticipation
clown,joy
clown,surprise
clue,anticipation
clumsy,disgust
coach,trust
coalesce,trust
coax,trust
cobra,fear
cocaine,sadness
coerce,anger
coerce,disgust
coerce,fear
coercion,anger
coercion,disgust
coercion,fear
coercion,sadness
coexist,trust
coexisting,trust
coffin,fear
coffin,sadness
cogent,trust
cohesion,trust
cohesive,trust
coincidence,surprise
coldness,anger
coldness,disgust
coldness,fear
coldness,sadness
collaborator,trust
collapse,disgust
collapse,fear
collapse,sadness
collateral,trust
collectively,trust
collision,anger
collusion,anger
collusion,disgust
collusion,fear
collusion,sadness
colonel,trust
coma,fear
coma,sadness
comatose,fear
comatose,sadness
combat,anger
combat,fear
combatant,anger
combatant,fear
combative,anger
combative,fear
comfort,anticipation
comfort,joy
comfort,trust
coming,anticipation
commandant,trust
commanding,trust
commemorate,anticipation
commemorate,joy
commemorate,sadness
commemoration,anticipation
commemoration,joy
commemorative,anticipation
commendable,joy
commendable,trust
commerce,trust
commission,trust
committal,sadness
committed,trust
committee,trust
commodore,trust
commonplace,anticipation
commonplace,trust
commonwealth,trust
commotion,anger
communicate,trust
communication,trust
communion,joy
communion,trust
communism,anger
communism,fear
communism,sadness
compact,trust
companion,joy
companion,trust
compass,trust
compassion,fear
compensate,anticipation
compensate,joy
compensate,surprise
compensate,trust
competence,trust
competency,trust
competent,trust
competition,anticipation
complain,anger
complain,sadness
complaint,anger
complement,anticipation
complement,joy
complement,surprise
complement,trust
completing,anticipation
completing,joy
completion,anticipation
completion,joy
compliance,trust
complicate,anger
compliment,anticipation
compliment,joy
compliment,surprise
compliment,trust
compost,disgust
compress,anger
comptroller,trust
compulsion,anger
comrade,trust
conceal,sadness
concealed,anticipation
concealed,fear
concealed,surprise
concealment,anger
concealment,anticipation
concealment,fear
concerned,fear
concerned,sadness
conciliation,joy
conciliation,trust
concord,trust
concordance,trust
concussion,anger
concussion,sadness
condemn,anger
condemnation,anger
condemnation,anticipation
condemnation,disgust
condemnation,fear
condemnation,sadness
condescension,anger
condescension,disgust
condescension,sadness
condolence,sadness
confederate,trust
confess,trust
confession,anticipation
confession,fear
confession,sadness
confession,surprise
confessional,fear
confessional,trust
confide,trust
confidence,fear
confidence,joy
confidence,trust
confident,joy
confident,trust
confidential,trust
confidentially,trust
confine,anger
confine,fear
confine,sadness
confined,anger
confined,disgust
confined,fear
confined,sadness
confinement,anger
confinement,fear
confinement,sadness
confirmation,trust
confirmed,trust
confiscate,anger
confiscate,sadness
conflagration,anger
conflagration,fear
conflict,anger
conflict,fear
conflict,sadness
conformity,trust
confront,anger
confusion,anger
confusion,fear
conglomerate,trust
congratulatory,joy
congregation,trust
congress,disgust
congress,trust
congressman,trust
congruence,trust
conjecture,anticipation
conjure,anticipation
conjure,surprise
connective,trust
connoisseur,joy
connoisseur,trust
conquest,anger
conquest,fear
conscience,trust
conscientious,trust
consecration,anticipation
consecration,joy
consecration,sadness
consecration,trust
consequent,anticipation
conservation,anticipation
conservation,trust
considerate,trust
consistency,trust
console,sadness
consort,trust
conspiracy,fear
conspirator,anger
conspirator,anticipation
conspirator,disgust
conspirator,fear
conspire,fear
constable,trust
constancy,trust
constant,trust
constantly,trust
consternation,anger
consternation,fear
constipation,disgust
constitute,trust
constitutional,trust
constrain,fear
constraint,anger
constraint,fear
constraint,sadness
consul,trust
consult,trust
contagion,anticipation
contagion,disgust
contagion,fear
contagious,disgust
contagious,fear
contaminate,disgust
contaminated,disgust
contaminated,fear
contaminated,sadness
contamination,disgust
contempt,anger
contempt,disgust
contempt,fear
contemptible,anger
contemptible,disgust
contemptuous,anger
content,joy
content,trust
contentious,anger
contentious,disgust
contentious,fear
contingent,anticipation
continuation,anticipation
continue,anticipation
continue,trust
contraband,anger
contraband,disgust
contraband,fear
contradict,anger
contributor,trust
controversial,anger
convent,trust
convergence,anticipation
conveyancing,trust
convict,anger
convict,disgust
convict,fear
convict,sadness
convince,anticipation
convince,trust
convinced,trust
convincing,trust
coop,anger
coop,disgust
cooperating,trust
cooperation,trust
cooperative,trust
cop,fear
cop,trust
copycat,anger
copycat,disgust
coronation,joy
coronation,trust
corporation,trust
corpse,disgust
corpse,sadness
correctness,trust
correspondence,anticipation
corroborate,trust
corroboration,trust
corrosive,fear
corrupting,anger
corrupting,disgust
corrupting,fear
corrupting,sadness
corruption,disgust
corse,sadness
cosmopolitan,trust
couch,sadness
cough,disgust
council,anticipation
council,trust
counsel,trust
counsellor,anger
counsellor,fear
counsellor,trust
counselor,trust
count,trust
countdown,anticipation
countryman,trust
county,trust
coup,anger
coup,surprise
courageous,fear
courier,trust
court,anger
court,anticipation
court,fear
courtship,anticipation
courtship,joy
courtship,trust
cove,anticipation
cove,disgust
cove,fear
cove,joy
covenant,trust
cover,trust
coward,disgust
coward,fear
coward,sadness
cowardice,fear
cowardly,fear
coy,fear
coyote,fear
crabby,anger
cracked,anger
cracked,fear
cradle,anticipation
cradle,joy
cradle,trust
cramp,anticipation
cranky,anger
crap,disgust
craps,anticipation
crash,fear
crash,sadness
crash,surprise
crave,anticipation
craving,anticipation
crawl,disgust
crazed,anger
crazed,fear
crazy,anger
crazy,fear
crazy,sadness
cream,anticipation
cream,joy
cream,surprise
create,joy
creature,disgust
creature,fear
credence,trust
credential,trust
credibility,trust
credible,trust
credit,trust
creditable,trust
creeping,anticipation
cremation,sadness
crescendo,anticipation
crescendo,joy
crescendo,surprise
crescendo,trust
crew,trust
crime,anger
criminal,anger
criminal,disgust
criminal,fear
criminality,anger
criminality,disgust
criminality,fear
cringe,disgust
cringe,fear
cringe,sadness
cripple,fear
cripple,sadness
crippled,sadness
crisp,trust
criticism,anger
criticism,sadness
criticize,anger
criticize,disgust
criticize,fear
criticize,sadness
critter,disgust
crocodile,fear
cross,anger
cross,fear
cross,sadness
crouch,fear
crouching,fear
crowning,anticipation
crowning,joy
crowning,surprise
crowning,trust
crucial,trust
crucifixion,anger
crucifixion,disgust
crucifixion,fear
crucifixion,sadness
crude,disgust
cruel,anger
cruel,disgust
cruel,fear
cruel,sadness
cruelly,anger
cruelly,fear
cruelty,anger
cruelty,disgust
cruelty,fear
cruelty,sadness
crumbling,sadness
crunch,anger
crusade,anger
crusade,fear
crushed,anger
crushed,disgust
crushed,fear
crushed,sadness
crushing,anger
crushing,disgust
crushing,fear
crusty,disgust
cry,sadness
crying,sadness
crypt,fear
crypt,sadness
cube,trust
cuckold,disgust
cuddle,joy
cuddle,trust
cue,anticipation
culinary,trust
cult,fear
cultivate,anticipation
cultivate,trust
cumbersome,sadness
cupping,disgust
cupping,fear
cupping,sadness
cur,anger
cur,disgust
cur,fear
curable,trust
curiosity,anticipation
curiosity,surprise
curse,anger
curse,disgust
curse,fear
curse,sadness
cursed,anger
cursed,fear
cursed,sadness
cursing,anger
cursing,disgust
cussed,anger
custodian,trust
custody,trust
cutter,fear
cutthroat,anger
cutthroat,fear
cutting,anger
cutting,disgust
cutting,fear
cutting,sadness
cyanide,fear
cyclone,fear
cyclone,surprise
cyst,fear
cyst,sadness
cystic,disgust
cytomegalovirus,sadness
dabbling,anger
dabbling,disgust
daemon,anger
daemon,disgust
daemon,fear
daemon,sadness
daemon,surprise
daft,disgust
dagger,fear
daily,anticipation
damage,anger
damage,disgust
damage,sadness
damages,sadness
dame,anger
dame,disgust
dame,trust
damn,anger
damn,disgust
damnation,anger
damnation,fear
damnation,sadness
dance,joy
dance,trust
dandy,disgust
danger,fear
danger,sadness
dangerous,fear
dank,disgust
dare,anticipation
dare,trust
dark,sadness
darken,fear
darken,sadness
darkened,fear
darkened,sadness
darkness,anger
darkness,fear
darkness,sadness
darling,joy
darling,trust
dart,fear
dashed,anger
dashed,fear
dashed,sadness
dastardly,anger
dastardly,disgust
dastardly,fear
daughter,joy
dawn,anticipation
dawn,joy
dawn,surprise
dawn,trust
deacon,trust
deadly,anger
deadly,disgust
deadly,fear
deadly,sadness
deal,anticipation
deal,joy
deal,surprise
deal,trust
dealings,trust
death,anger
death,anticipation
death,disgust
death,fear
death,sadness
death,surprise
debacle,fear
debacle,sadness
debauchery,disgust
debauchery,fear
debenture,anticipation
debris,disgust
debt,sadness
decay,fear
decay,sadness
decayed,disgust
decayed,sadness
deceased,sadness
deceit,anger
deceit,disgust
deceit,fear
deceit,sadness
deceit,surprise
deceitful,disgust
deceitful,sadness
deceive,anger
deceive,disgust
deceive,sadness
deceived,anger
deceiving,trust
decompose,disgust
decomposed,sadness
decomposition,disgust
decomposition,fear
decomposition,sadness
decoy,surprise
decry,anger
deed,trust
defamation,disgust
defamation,fear
defamatory,anger
default,disgust
default,fear
default,sadness
defeated,sadness
defect,anger
defection,fear
defective,disgust
defend,fear
defendant,anger
defendant,fear
defendant,sadness
defended,trust
defender,trust
defense,anger
defense,anticipation
defense,fear
defenseless,fear
defenseless,sadness
deference,trust
defiance,anger
defiance,disgust
defiance,fear
defiant,anger
definitive,trust
deflate,anger
deflate,sadness
deflation,fear
deform,disgust
deformed,disgust
deformed,sadness
deformity,disgust
deformity,fear
deformity,sadness
defraud,anger
defraud,disgust
defunct,sadness
defy,anger
defy,fear
